family,hierarchy,model_a,method_a,model_b,method_b,seed,fold,horizon,relative_mae_diff,rel_ci_low,rel_ci_high,rel_ci_crosses_zero,prob_improvement,p_value_raw
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,1,1,1,-0.09004233288942905,-0.108024324316936,-0.07582955593086085,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,2,1,1,-0.08619050203086986,-0.10225073313296541,-0.07307210638391455,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,0,1,8,-0.07599715849083359,-0.0969265897763357,-0.060633278083209015,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,1,1,8,-0.07990995669567681,-0.09712018994373875,-0.06614925674862633,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,2,1,8,-0.07931976976524638,-0.09770222797782137,-0.06524557841394246,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,0,1,16,-0.08677616580065863,-0.10535794619971277,-0.07231904538589949,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,1,1,16,-0.0815194286269348,-0.10021526302070277,-0.06715214717631678,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,2,1,16,-0.07525097972852376,-0.09117026191662844,-0.06195133945891618,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,0,2,1,-0.05223807175986316,-0.06169233023368487,-0.042625797429149896,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,1,2,1,-0.056268623421190496,-0.06794800936947434,-0.04453020891011695,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,2,2,1,-0.05988971558741035,-0.07165502414927108,-0.04844016340618718,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,0,2,8,-0.041125709696022125,-0.052204677697568654,-0.029460448919763606,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,1,2,8,-0.05739062378982314,-0.06930328140806322,-0.04431067808980441,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,2,2,8,-0.04422511106338899,-0.053408632782524085,-0.034539321134557675,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,0,2,16,-0.04761580781188045,-0.06264717338491355,-0.03416168934740075,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,1,2,16,-0.04822005600698287,-0.06227936166534161,-0.03440571288442465,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,2,2,16,-0.05259816395905622,-0.06581726576750442,-0.039525260787116705,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,0,0,1,-0.06907039283568797,-0.08640479337600454,-0.05288779708716835,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,1,0,1,-0.07556131304593805,-0.09351761207468409,-0.05875047160020256,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,2,0,1,-0.06919327191908388,-0.08473978542550514,-0.054185968995392055,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,0,0,8,-0.06740156778385109,-0.08573040738069078,-0.05185602732017062,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,1,0,8,-0.05705885373794816,-0.0759396779530583,-0.04085642235686587,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,2,0,8,-0.052724380883702196,-0.06918639929433126,-0.038170990585208536,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,0,0,16,-0.06743922857319344,-0.08864531715699478,-0.05083043419157805,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,1,0,16,-0.07358505977185391,-0.09624105056667828,-0.055420936365099586,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,2,0,16,-0.04911993155484051,-0.06891286071316521,-0.03359569045409047,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,0,1,1,-0.09945198258982814,-0.11645794816850143,-0.0861665613225491,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,1,1,1,-0.09129000992387136,-0.10954506428834496,-0.07682881809004688,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,2,1,1,-0.08671553655822312,-0.10287953948637588,-0.07347942415792372,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,0,1,8,-0.07738914151232411,-0.098796255067812,-0.06161699161957304,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,1,1,8,-0.08055395152737699,-0.09794362350986648,-0.06659944387076117,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,2,1,8,-0.08097637161156435,-0.0998578023796823,-0.06648098172106723,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,0,1,16,-0.08905768026467402,-0.10828967231106634,-0.07406743964381753,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,1,1,16,-0.08264381349981738,-0.10168095517539238,-0.06800209079940507,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,2,1,16,-0.07658540157294996,-0.09296914353847836,-0.0627976072375372,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,0,2,1,-0.054422191316410455,-0.06522670310878555,-0.04290632349703557,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,1,2,1,-0.056351676211181714,-0.06973897334883399,-0.042702489438664046,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,2,2,1,-0.06295189581903538,-0.07665227313113253,-0.049352248048971196,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,0,2,8,-0.04215096046984075,-0.05466342912925753,-0.029054715300800574,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,1,2,8,-0.058699097652240725,-0.07220441339049762,-0.043478826454215254,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,2,2,8,-0.04587706408070024,-0.0563972699520878,-0.03482856130949779,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,0,2,16,-0.04887821871863851,-0.06563066519917289,-0.033654356737889024,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,1,2,16,-0.049240272351555744,-0.06532342626528442,-0.03337363906719832,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,mint,dlinear,independent,2,2,16,-0.05477368052227628,-0.06982695349672674,-0.03969272963535041,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,0,0,1,0.1853078751394424,0.1396091759006129,0.23692560388956801,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,1,0,1,0.19444437843833703,0.1491551301466108,0.24577509656651272,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,2,0,1,0.2090808273383436,0.16326812712347344,0.2613019322176071,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,0,0,8,0.19010021621159442,0.13602460970232202,0.24802562078026022,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,1,0,8,0.19574536263707987,0.14310176483561357,0.25110303111500143,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,2,0,8,0.2255313682521899,0.16942742770763777,0.285777775515933,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,0,0,16,0.17313890157625803,0.12151546013224922,0.22874239033706792,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,1,0,16,0.18328835624117057,0.1308644193227603,0.23969786499525358,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,2,0,16,0.1877153984649744,0.13458131962486944,0.24363733719527875,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,0,1,1,0.226412892258164,0.1715267148816222,0.29505426615296537,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,1,1,1,0.2155833631710083,0.15965162638193273,0.2878788029588352,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,2,1,1,0.21741687011732236,0.16217832644614869,0.2881807669560682,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,0,1,8,0.19928821673340558,0.14044542938993324,0.27222914544570925,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,1,1,8,0.2032080139452834,0.1458305195501594,0.27458219320085475,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,2,1,8,0.20590494164528123,0.1465348524024577,0.27944146195419484,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,0,1,16,0.19891799809574842,0.14095631866307495,0.27368979377582975,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,1,1,16,0.19637896371381655,0.13873276424084943,0.2710303264547316,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,2,1,16,0.18944805558630087,0.13395665411205931,0.2613923542761986,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,0,2,1,0.2131268101303777,0.17006984659380275,0.25900283176229316,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,1,2,1,0.2051525650386161,0.16293313442368568,0.2500781046921519,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,2,2,1,0.20060922448604573,0.15808441466732892,0.2461957599704158,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,0,2,8,0.22479044311667454,0.17761509390538824,0.2739843501845721,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,1,2,8,0.2343277571972887,0.18767866691389593,0.28288774257280236,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,2,2,8,0.23439621102563443,0.1842993010784631,0.28764291310564505,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,0,2,16,0.20021090105708972,0.15618274183544517,0.24748056205062235,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,1,2,16,0.21182858362437665,0.16795719878008492,0.26069077756500064,False,0.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,lightgbm,independent,2,2,16,0.21679953200311547,0.1722817979651929,0.2660535978775387,False,0.0,0.0
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,0,0,1,0.0017043993926301002,-0.028039058184710766,0.04036069293195758,True,0.4152,0.8304
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,1,0,1,0.04263791775122557,0.009329873160396705,0.08589861885260379,False,0.006,0.012
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,2,0,1,0.04300294537685544,0.009680559668714362,0.08570886342252412,False,0.0062,0.0124
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,0,0,8,0.052379861353469157,0.01655662509251737,0.09804707387888391,False,0.0012,0.0024
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,1,0,8,0.06562827841505584,0.028766586363705274,0.11467984690163904,False,0.0004,0.0008
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,2,0,8,0.24640978853955764,0.19754064854694398,0.3079756838665339,False,0.0,0.0
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,0,0,16,0.05595974105213645,0.01855641628264484,0.10069962565319332,False,0.0012,0.0024
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,1,0,16,0.057156147782306946,0.02003244976304728,0.10176890466787478,False,0.001,0.002
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,2,0,16,0.0900381933514898,0.052122476600275254,0.1352297014589177,False,0.0,0.0
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,0,1,1,0.0024631954672207227,-0.03345971813552042,0.04392084956631662,True,0.4644,0.9288
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,1,1,1,0.0006085315843491805,-0.034339902724653024,0.041291474636885275,True,0.4994,0.9988
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,2,1,1,0.002036238335799502,-0.03342433027094236,0.04308230868254399,True,0.4754,0.9508
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,0,1,8,0.0012480254862646725,-0.034348902253967736,0.041961157200876474,True,0.4966,0.9932
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,1,1,8,0.013614289119544758,-0.02515812317244287,0.05720820623882369,True,0.2608,0.5216
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,2,1,8,0.002837419670346588,-0.03274829410720711,0.04420542912994993,True,0.458,0.916
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,0,1,16,0.013007566286541873,-0.022805752206157878,0.057136632007189665,True,0.2564,0.5128
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,1,1,16,0.015819702278077236,-0.017670160821498478,0.05870850470544218,True,0.2022,0.4044
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,2,1,16,0.029461177535009004,-0.007376194491598148,0.0756045887426953,True,0.067,0.134
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,0,2,1,0.013368273756490466,-0.02462172566459518,0.057157503438926484,True,0.251,0.502
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,1,2,1,0.024330640858821424,-0.014822167322840397,0.06921402605855755,True,0.1068,0.2136
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,2,2,1,0.012521725588722441,-0.024975700341919097,0.0556362179348046,True,0.2664,0.5328
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,0,2,8,0.011056535516511453,-0.025304084269525722,0.05330088014607732,True,0.2796,0.5592
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,1,2,8,0.007669964953525873,-0.027835231153844966,0.049082620925669,True,0.3414,0.6828
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,2,2,8,0.028593141991362585,-0.011080355207949307,0.07522515341182524,True,0.082,0.164
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,0,2,16,0.01921631855860426,-0.019391703846161273,0.0627904242937453,True,0.1652,0.3304
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,1,2,16,0.02457451108074437,-0.013902853151364554,0.06840723934505138,True,0.1088,0.2176
memory_dlinear_vs_ewma,memory_um,dlinear,independent,ewma,independent,2,2,16,0.020850732788383862,-0.017582291656301572,0.0643320871674003,True,0.1464,0.2928
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,0,0,1,0.004358686282181089,-0.010020967648613214,0.017860355653773037,True,0.2804,0.5608
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,1,0,1,-0.044081931340624596,-0.05917492892663718,-0.03062054388691533,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,2,0,1,-0.0031704670060920034,-0.019316331838643123,0.011738331511966946,True,0.6746,0.6508
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,0,0,8,-0.07467485419213368,-0.09249615491421445,-0.05962223086118869,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,1,0,8,-0.08317882081859784,-0.10320932261215324,-0.06552521132224792,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,2,0,8,-0.13732412204455088,-0.16090553458142548,-0.11763689500323729,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,0,0,16,-0.07767005630647647,-0.09583237225202033,-0.060943306769578084,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,1,0,16,-0.04409796674785495,-0.058413900128899555,-0.030391912016074555,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,2,0,16,0.00488073231968584,-0.015350826074433584,0.024403314396525055,True,0.316,0.632
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,0,1,1,-0.04434901188246857,-0.06064031356110699,-0.02859073731443474,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,1,1,1,-0.05419359978699124,-0.07136760364448383,-0.03789202443985451,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,2,1,1,-0.038323280299509294,-0.054606435688391304,-0.02224306867561438,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,0,1,8,-0.04493291728067666,-0.0607328717786086,-0.029129552099202177,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,1,1,8,-0.03816572428821058,-0.053889952037371826,-0.021945470765611076,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,2,1,8,-0.03275018137643092,-0.050420729049338524,-0.015374741180482179,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,0,1,16,-0.04822372742239296,-0.06630739231481272,-0.03189203162230347,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,1,1,16,-0.06425268145453912,-0.08358498312414309,-0.046857311355661284,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,2,1,16,-0.06224819878861224,-0.08408063355779065,-0.04287455354056908,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,0,2,1,0.037271628800213986,0.015899965591340305,0.05868101212144073,False,0.0002,0.0004
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,1,2,1,0.027254611350536532,0.006068588674979117,0.047922737543384934,False,0.0054,0.0108
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,2,2,1,0.04014526917497798,0.019095152585829032,0.060547022270091115,False,0.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,0,2,8,0.053409011696849015,0.03382745028578118,0.07278726971507388,False,0.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,1,2,8,0.051077641460983265,0.030056980889418643,0.07247968901727929,False,0.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,2,2,8,0.07307850453546011,0.05061313928591663,0.09586914980200556,False,0.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,0,2,16,0.05492553671772631,0.034097973874537224,0.07471315847526137,False,0.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,1,2,16,0.04503140361733415,0.02406280839873786,0.06566330379338368,False,0.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,bottom_up,dlinear,independent,2,2,16,0.06280527669507034,0.04146346422998425,0.08370473749902742,False,0.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,0,0,1,-0.012683567029134124,-0.022723948303110347,-0.003355782640816403,False,0.996,0.008
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,1,0,1,-0.045715752024348716,-0.05592543134451709,-0.036608576531391115,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,2,0,1,-0.018828984271247406,-0.030168498638854353,-0.008441337323932804,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,0,0,8,-0.05797562389596603,-0.06915528534086737,-0.04856250701246773,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,1,0,8,-0.06588276299572587,-0.0782539992913382,-0.05517475939486942,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,2,0,8,-0.1014273296961905,-0.1164140558681886,-0.08907808641257763,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,0,0,16,-0.06016356270798215,-0.07145238653512102,-0.04980474639672836,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,1,0,16,-0.04050932515816335,-0.04934931893016582,-0.03210029326149715,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,2,0,16,-0.018622178957753758,-0.030896846219403393,-0.007148084916416418,False,0.999,0.002
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,0,1,1,-0.05235886234589315,-0.06432744168944385,-0.04110319914226692,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,1,1,1,-0.05994258178171683,-0.07288962435312771,-0.04816164475906521,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,2,1,1,-0.04695324207728367,-0.05920442639700145,-0.03554289362402717,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,0,1,8,-0.050062326017725436,-0.0615215945596341,-0.039106581683521456,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,1,1,8,-0.04893523439979059,-0.060014074034633456,-0.037938905469217674,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,2,1,8,-0.04615328665084491,-0.05869011448243572,-0.034187999928093106,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,0,1,16,-0.05402959097378673,-0.06763284801771452,-0.04237686478749781,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,1,1,16,-0.06803201769105653,-0.08292700131425318,-0.055088875277869334,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,2,1,16,-0.06399294615997655,-0.07952189694465507,-0.05012590159176982,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,0,2,1,-0.0035353047955737713,-0.018053909540516784,0.01044177900695451,True,0.7128,0.5744
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,1,2,1,-0.006165022935691609,-0.020567094417730983,0.007595387854087278,True,0.8226,0.3548
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,2,2,1,0.001152557656995955,-0.013206987794401999,0.014849576757326512,True,0.45,0.9
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,0,2,8,0.010012278938129636,-0.003414820601832415,0.022926465415236415,True,0.0682,0.1364
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,1,2,8,0.008875241795785667,-0.005316328187559489,0.023022957469792833,True,0.1092,0.2184
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,2,2,8,0.017832142452231376,0.0029350947512866927,0.032665583422729974,False,0.009,0.018
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,0,2,16,0.008591080699015178,-0.005271701824582712,0.02156915335351254,True,0.1086,0.2172
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,1,2,16,0.004425676917090053,-0.009408066734814018,0.017872297012773233,True,0.2708,0.5416
memory_dlinear_reconciliation,memory_um,dlinear,wls,dlinear,independent,2,2,16,0.015100928225251704,0.0010959809536533014,0.02857221908545085,False,0.0166,0.0332
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,0,0,1,-0.011108914925960452,-0.021835360748585653,-0.001130758425204871,False,0.9854,0.0292
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,1,0,1,-0.04658383360400499,-0.05749088606110659,-0.03688037702364246,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,2,0,1,-0.018050373998678617,-0.029883345034713942,-0.007250881248961897,False,0.9998,0.0004
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,0,0,8,-0.06296710441338019,-0.07559977172303975,-0.05236844285348976,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,1,0,8,-0.07115887576109092,-0.08490798360260966,-0.059131280499960415,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,2,0,8,-0.11519072606607716,-0.13289275383300847,-0.10041874991452496,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,0,0,16,-0.06468378856975,-0.07726086234794557,-0.05311897192553187,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,1,0,16,-0.04266046792458789,-0.05247236135128185,-0.03331976509048562,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,2,0,16,-0.01607106855943078,-0.03014851543143452,-0.0029366924804193795,False,0.9914,0.0172
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,0,1,1,-0.05223522774188119,-0.06409142096805585,-0.04110825288710149,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,1,1,1,-0.05971941763300749,-0.07255730429119166,-0.04806622149931254,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,2,1,1,-0.0468122187358403,-0.05891152750499461,-0.035570545867181946,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,0,1,8,-0.04987239463110615,-0.061170877316234946,-0.0390553745316488,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,1,1,8,-0.048906670962156736,-0.05993658475289191,-0.03796911367847522,False,1.0,0.0
