run_id,experiment_stage,eligible_for_final_claims,evaluation_role,scope,target,model,horizon,context,seed,mae,rmse,mse,smape,mape,mape_fraction_excluded,mase,r2,nrmse,medae,maxae,peak_recall,peak_precision,training_time_sec,inference_time_sec,n_parameters,runtime_sec,n_test_windows
local__machine01_UM__h8__c32__dlinear__seed1,pilot,False,development_benchmark,local,machine01_UM,dlinear,8,32,1,4293156942.9423895,10951808389.337025,1.199421069967528e+20,27.271252784826235,23.075530619779432,0.0,12.887201194398669,-43.22819281617888,0.4186267083531757,147787776.0,55320387584.0,0.3292824074074074,0.1263321492007104,0.275421667000046,0.0010133329997188,528,1.954743917000087,4947
local__machine01_UM__h8__c32__lstm__seed0,pilot,False,development_benchmark,local,machine01_UM,lstm,8,32,0,18360132494.381744,18433837304.54038,3.3980635777026444e+20,199.99999997780805,99.999999994452,0.0,55.1134571960812,-124.30229364766456,0.7046230502563482,18073280510.952778,43426471935.32264,0.0,0.0,5.425075416000254,0.1190516249998836,17672,7.377375125000071,4947
local__machine01_UM__h8__c32__lstm__seed1,pilot,False,development_benchmark,local,machine01_UM,lstm,8,32,1,18360132494.560783,18433837304.718704,3.398063577768389e+20,199.99999998172856,99.99999999543216,0.0,55.11345719661863,-124.30229365008884,0.7046230502631645,18073280511.157444,43426471935.563484,0.0,0.0,5.517160165999485,0.12415454100028,17672,7.457226749999791,4947
local__machine04_CU__h1__c32__lightgbm__seed0,pilot,False,development_benchmark,local,machine04_CU,lightgbm,1,32,0,3.720173289116228,10.604721672482643,112.46012175082308,72.90055902503825,226.1060538419097,0.0,,0.6754964311974316,0.1064157304582856,0.6162749564777149,90.91204371563865,,,0.3535857919996488,0.0022736250002708,-100,2.3301462500003254,4655
local__machine04_CU__h1__c32__lightgbm__seed1,pilot,False,development_benchmark,local,machine04_CU,lightgbm,1,32,1,3.720173289116228,10.604721672482643,112.46012175082308,72.90055902503825,226.1060538419097,0.0,,0.6754964311974316,0.1064157304582856,0.6162749564777149,90.91204371563865,,,0.3411627499999667,0.002284041999701,-100,1.9902494999996632,4655
local__machine04_CU__h1__c32__xgboost__seed0,pilot,False,development_benchmark,local,machine04_CU,xgboost,1,32,0,3.880647246232995,10.35367937192398,107.19867653660415,75.98726588487541,256.6055099524222,0.0,,0.6906783260993081,0.1038965837409136,0.5747372968191362,86.01551666221134,,,0.8931871669992688,0.003047625000363,600,2.537875791999795,4655
local__machine04_CU__h1__c32__xgboost__seed1,pilot,False,development_benchmark,local,machine04_CU,xgboost,1,32,1,3.880647246232995,10.35367937192398,107.19867653660415,75.98726588487541,256.6055099524222,0.0,,0.6906783260993081,0.1038965837409136,0.5747372968191362,86.01551666221134,,,0.9048576669993054,0.0031141250001383,600,2.553985874999853,4655
local__machine04_CU__h1__c32__persistence__seed0,pilot,False,development_benchmark,local,machine04_CU,persistence,1,32,0,4.102909698124361,14.877623447555107,221.34367944724153,55.669411724630415,117.95450384395264,0.0,,0.3613130343957155,0.1492932314068223,0.4111111117526901,95.44814814761692,,,1.645800057303859e-05,4.169996827840805e-07,0,1.5835644999997385,4655
local__machine04_CU__h1__c32__persistence__seed1,pilot,False,development_benchmark,local,machine04_CU,persistence,1,32,1,4.102909698124361,14.877623447555107,221.34367944724153,55.669411724630415,117.95450384395264,0.0,,0.3613130343957155,0.1492932314068223,0.4111111117526901,95.44814814761692,,,1.608399998076493e-05,4.169996827840805e-07,0,1.628580083000088,4655
local__machine04_CU__h1__c32__ridge__seed0,pilot,False,development_benchmark,local,machine04_CU,ridge,1,32,0,4.42509199949556,12.958762574025284,167.9295274499584,83.26065786666824,250.88655875944727,0.0,,0.5154395165463036,0.130037942318533,0.7798695387365983,98.5226623248747,,,0.0026397499996164,0.0001162079997811,65,1.6168595839999398,4655
local__machine04_CU__h1__c32__ridge__seed1,pilot,False,development_benchmark,local,machine04_CU,ridge,1,32,1,4.42509199949556,12.958762574025284,167.9295274499584,83.26065786666824,250.88655875944727,0.0,,0.5154395165463036,0.130037942318533,0.7798695387365983,98.5226623248747,,,0.0025383749998582,0.0001124999998864,65,1.6053407499994137,4655
local__machine04_CU__h1__c32__dlinear__seed1,pilot,False,development_benchmark,local,machine04_CU,dlinear,1,32,1,4.71022567152186,13.71732857811801,188.16510332005308,83.71765112870676,251.58458098874195,0.0,,0.457049782617594,0.1376499625034487,0.758958500223579,109.96730148188632,,,0.1945166250006877,0.0009061250002559,66,1.8312426669999695,4655
local__machine04_CU__h1__c32__dlinear__seed0,pilot,False,development_benchmark,local,machine04_CU,dlinear,1,32,0,4.951394505097396,13.813763340618388,190.82005763061247,82.40419148964857,284.9800378421651,0.0,,0.4493889146105932,0.1386176612333151,0.7315250136372131,109.39118205897373,,,0.1939865829999689,0.0009234170001946,66,1.8098930000005569,4655
local__machine04_CU__h1__c32__ewma__seed0,pilot,False,development_benchmark,local,machine04_CU,ewma,1,32,0,6.036473749169365,16.401467203235317,269.0081264188037,67.16644891007955,321.1552607606471,0.0,,0.2237773203446187,0.1645846224846085,0.2862518083098627,93.0596474734024,,,5.420006345957518e-07,0.0002164169991374,1,1.588646584000344,4655
local__machine04_CU__h1__c32__ewma__seed1,pilot,False,development_benchmark,local,machine04_CU,ewma,1,32,1,6.036473749169365,16.401467203235317,269.0081264188037,67.16644891007955,321.1552607606471,0.0,,0.2237773203446187,0.1645846224846085,0.2862518083098627,93.0596474734024,,,5.420006345957518e-07,0.0002302909997524,1,1.6232959579992894,4655
local__machine04_CU__h1__c32__lstm__seed0,pilot,False,development_benchmark,local,machine04_CU,lstm,1,32,0,7.057475682022669,18.79267534835264,353.16464674858094,137.014620133955,484.2859912783466,0.0,,-0.0190562348735332,0.1885797983411089,2.692050592904841,96.66720866670626,,,9.370858875000522,0.0983135839996975,17473,11.205366208000669,4655
local__machine04_CU__h1__c32__lstm__seed1,pilot,False,development_benchmark,local,machine04_CU,lstm,1,32,1,7.15029765224313,18.775067179720217,352.5031476030071,138.39381312323349,506.8685628686321,0.0,,-0.0171474797507693,0.188403104771497,2.8204458021317365,96.53510975351352,,,12.268058499999825,0.0975888329994632,17473,14.047839416000896,4655
local__machine04_CU__h8__c32__dlinear__seed1,pilot,False,development_benchmark,local,machine04_CU,dlinear,8,32,1,6.376745401455538,16.96413426997368,287.7818515296955,99.28040109148758,397.32066889698376,0.0,,0.1625940943734757,0.1702308458142743,0.9388370573072252,110.63374912135164,,,0.2079522499998347,0.0009409160002178,528,1.9275157080001009,4585
local__machine04_CU__h8__c32__dlinear__seed0,pilot,False,development_benchmark,local,machine04_CU,dlinear,8,32,0,6.609481342955479,16.941518812910097,287.0150596881868,102.03063650461289,442.2354308374243,0.0,,0.1648253539649075,0.1700039053572405,0.9957084523306964,109.61444293849031,,,0.2139150419998259,0.0009651250002207,528,1.863632958999915,4585
local__machine04_CU__h8__c32__ridge__seed0,pilot,False,development_benchmark,local,machine04_CU,ridge,8,32,0,6.704161229357862,16.69091420265516,278.5866169203957,114.223509611605,491.6889642798053,0.0,,0.1893509719337497,0.1674891507526296,1.4245121018672648,105.4249246753044,,,0.0248219579998476,0.0007997920001798,520,1.693432541999755,4585
local__machine04_CU__h8__c32__ridge__seed1,pilot,False,development_benchmark,local,machine04_CU,ridge,8,32,1,6.704161229357862,16.69091420265516,278.5866169203957,114.223509611605,491.6889642798053,0.0,,0.1893509719337497,0.1674891507526296,1.4245121018672648,105.4249246753044,,,0.0190107499993246,0.0008249169995906,520,1.6243035419993248,4585
local__machine04_CU__h8__c32__lstm__seed1,pilot,False,development_benchmark,local,machine04_CU,lstm,8,32,1,7.072866968440743,18.702729295581342,349.79208310379676,137.59382248792065,494.9773809712731,0.0,,-0.0178472150885369,0.1876772121909855,2.749921099006854,96.82629489412324,,,12.2929411669993,0.0980063329998301,17928,14.14341904200046,4585
local__machine04_CU__h8__c32__lstm__seed0,pilot,False,development_benchmark,local,machine04_CU,lstm,8,32,0,7.084100044100014,18.700942183779052,349.72523856104687,137.7155065910605,497.6894431786617,0.0,,-0.0176527065934386,0.1876592789708855,2.757478568806417,97.00136231889742,,,10.533710166000674,0.0968167920000269,17928,12.399257333000604,4585
local__machine04_CU__h8__c32__lightgbm__seed0,pilot,False,development_benchmark,local,machine04_CU,lightgbm,8,32,0,7.217181962026013,15.270476531206157,233.18745349011795,111.69503051404988,735.8615508393547,0.0,,0.3214563405139342,0.1532354138752217,2.540055517265421,98.6296989977586,,,2.647052041999814,0.0216191250001429,-800,4.33962958399934,4585
local__machine04_CU__h8__c32__lightgbm__seed1,pilot,False,development_benchmark,local,machine04_CU,lightgbm,8,32,1,7.217181962026013,15.270476531206157,233.18745349011795,111.69503051404988,735.8615508393547,0.0,,0.3214563405139342,0.1532354138752217,2.540055517265421,98.6296989977586,,,2.7494308750001437,0.0215125830000033,-800,4.404668416999812,4585
local__machine04_CU__h8__c32__xgboost__seed0,pilot,False,development_benchmark,local,machine04_CU,xgboost,8,32,0,7.70269252312326,15.71882155977626,247.08135122808693,109.92204439118764,809.6039966159557,0.0,,0.2810269946184177,0.1577344441360941,2.3929383628139353,98.66024485647816,,,7.175049624999701,0.0243349170004876,4800,8.893936292000035,4585
local__machine04_CU__h8__c32__xgboost__seed1,pilot,False,development_benchmark,local,machine04_CU,xgboost,8,32,1,7.70269252312326,15.71882155977626,247.08135122808693,109.92204439118764,809.6039966159557,0.0,,0.2810269946184177,0.1577344441360941,2.3929383628139353,98.66024485647816,,,7.356007874999705,0.0244329580000339,4800,9.1742361659999,4585
local__machine04_CU__h8__c32__persistence__seed0,pilot,False,development_benchmark,local,machine04_CU,persistence,8,32,0,8.054799748124388,23.542061472158405,554.2286583588852,68.19814107501838,497.9578885904319,0.0,,-0.6127297434157519,0.236238700592611,0.4111111108903542,99.60370370411074,,,4.3000000005122274e-05,3.345799996168353e-05,0,1.638272582999889,4585
local__machine04_CU__h8__c32__persistence__seed1,pilot,False,development_benchmark,local,machine04_CU,persistence,8,32,1,8.054799748124388,23.542061472158405,554.2286583588852,68.19814107501838,497.9578885904319,0.0,,-0.6127297434157519,0.236238700592611,0.4111111108903542,99.60370370411074,,,4.062500011059456e-05,3.18749998768908e-05,0,1.6396865830001843,4585
local__machine04_CU__h8__c32__ewma__seed0,pilot,False,development_benchmark,local,machine04_CU,ewma,8,32,0,8.077213075903213,20.80410682454723,432.81086076717264,73.62971463252246,617.2428002433472,0.0,,-0.25942052599634,0.2087640102814799,0.2812552560146576,99.30070994356429,,,5.829997462569736e-07,0.0002262080006403,1,1.6244304579995514,4585
local__machine04_CU__h8__c32__ewma__seed1,pilot,False,development_benchmark,local,machine04_CU,ewma,8,32,1,8.077213075903213,20.80410682454723,432.81086076717264,73.62971463252246,617.2428002433472,0.0,,-0.25942052599634,0.2087640102814799,0.2812552560146576,99.30070994356429,,,6.249993020901456e-07,0.0002297080000062,1,1.6374525419996644,4585
local__machine06_CU__h1__c32__lightgbm__seed0,pilot,False,development_benchmark,local,machine06_CU,lightgbm,1,32,0,0.0614721914531758,0.1530585191112116,0.0234269102725171,7.88244517675021,7.797963119713304,0.0,,0.2886590183356755,0.0612687919316766,0.0270657812783924,2.348961031753805,,,0.2949469169998338,0.0049681670006975,-100,2.2251102499994886,4657
local__machine06_CU__h1__c32__lightgbm__seed1,pilot,False,development_benchmark,local,machine06_CU,lightgbm,1,32,1,0.0614721914531758,0.1530585191112116,0.0234269102725171,7.88244517675021,7.797963119713304,0.0,,0.2886590183356755,0.0612687919316766,0.0270657812783924,2.348961031753805,,,0.2966706659999545,0.0044320830002106,-100,1.960136124999735,4657
local__machine06_CU__h1__c32__xgboost__seed0,pilot,False,development_benchmark,local,machine06_CU,xgboost,1,32,0,0.0623025361597315,0.1586117561242264,0.025157689180811,7.912264854802207,7.959420861280021,0.0,,0.236105183734873,0.0634917333600493,0.0270030859650831,2.3498455661314495,,,0.4016523330001291,0.0029709589998674,600,2.038510833000146,4657
local__machine06_CU__h1__c32__xgboost__seed1,pilot,False,development_benchmark,local,machine06_CU,xgboost,1,32,1,0.0623025361597315,0.1586117561242264,0.025157689180811,7.912264854802207,7.959420861280021,0.0,,0.236105183734873,0.0634917333600493,0.0270030859650831,2.3498455661314495,,,0.4045140840007661,0.0028979999997318,600,2.0266455420005514,4657
local__machine06_CU__h1__c32__lstm__seed0,pilot,False,development_benchmark,local,machine06_CU,lstm,1,32,0,0.0699269732952198,0.1606057498860759,0.0257942068964687,9.0466855206367,9.204915974997832,0.0,,0.216777789237022,0.0642899221156785,0.0353216414029402,2.335891820766306,,,16.05403541600026,0.1307100419999187,17217,18.02211454100052,4657
local__machine06_CU__h1__c32__lstm__seed1,pilot,False,development_benchmark,local,machine06_CU,lstm,1,32,1,0.0703287566989116,0.1602697757210093,0.0256864010096626,9.12419250006374,9.20821929986397,0.0,,0.2200512360747746,0.0641554328279641,0.0351650711424929,2.3362790125387676,,,11.34780604200023,0.1118616670000847,17217,13.187559458000578,4657
local__machine06_CU__h1__c32__ewma__seed0,pilot,False,development_benchmark,local,machine06_CU,ewma,1,32,0,0.072268441501342,0.160500279384229,0.0257603396824155,9.342715720639466,9.598470891218726,0.0,,0.2178061424005678,0.0642477026412571,0.0349697307623741,2.3484017706787292,,,5.830006557516754e-07,0.0002227080003649,1,1.5564402499994685,4657
local__machine06_CU__h1__c32__ewma__seed1,pilot,False,development_benchmark,local,machine06_CU,ewma,1,32,1,0.072268441501342,0.160500279384229,0.0257603396824155,9.342715720639466,9.598470891218726,0.0,,0.2178061424005678,0.0642477026412571,0.0349697307623741,2.3484017706787292,,,7.500002539018169e-07,0.0002215000004071,1,1.683840708000389,4657
local__machine06_CU__h1__c32__ridge__seed0,pilot,False,development_benchmark,local,machine06_CU,ridge,1,32,0,0.0728808201650958,0.1660101949324263,0.0275593848215021,9.41874416434402,9.697130394175222,0.0,,0.1631794536733911,0.066453302638199,0.0360782998284006,2.3425724240018484,,,0.0016329999998561,9.033400056068784e-05,33,1.6124175420000029,4657
local__machine06_CU__h1__c32__ridge__seed1,pilot,False,development_benchmark,local,machine06_CU,ridge,1,32,1,0.0728808201650958,0.1660101949324263,0.0275593848215021,9.41874416434402,9.697130394175222,0.0,,0.1631794536733911,0.066453302638199,0.0360782998284006,2.3425724240018484,,,0.0019169580000379,9.579200013831723e-05,33,1.8069573749999108,4657
local__machine06_CU__h1__c32__dlinear__seed0,pilot,False,development_benchmark,local,machine06_CU,dlinear,1,32,0,0.0743616942540665,0.1630374302646617,0.0265812036673044,9.68530672648082,9.95047190281209,0.0,,0.1928812083810467,0.0652633152990508,0.0375647090582385,2.3525878566282756,,,0.1989258749999862,0.0009305000003223,66,1.8058441249995667,4657
local__machine06_CU__h1__c32__dlinear__seed1,pilot,False,development_benchmark,local,machine06_CU,dlinear,1,32,1,0.0753254022498567,0.1633121339015839,0.0266708530794888,9.763671365099164,10.213232456447113,0.0,,0.19015906960444,0.0653732782078206,0.0378550382986382,2.3279222625273235,,,0.2075600409998514,0.0009533749998809,66,1.8738230420003672,4657
local__machine06_CU__h1__c32__persistence__seed0,pilot,False,development_benchmark,local,machine06_CU,persistence,1,32,0,0.0845101226192806,0.1930052691446586,0.0372510339176021,10.844612991918048,11.391484216103146,0.0,,-0.1311003767340155,0.077259336792284,0.0444444445720694,2.3611111111973453,,,1.8124999769497663e-05,4.579997039400041e-07,0,1.666120874999251,4657
local__machine06_CU__h1__c32__persistence__seed1,pilot,False,development_benchmark,local,machine06_CU,persistence,1,32,1,0.0845101226192806,0.1930052691446586,0.0372510339176021,10.844612991918048,11.391484216103146,0.0,,-0.1311003767340155,0.077259336792284,0.0444444445720694,2.3611111111973453,,,1.7833000129030552e-05,4.160001481068321e-07,0,1.625965707999967,4657
local__machine06_CU__h8__c32__lightgbm__seed0,pilot,False,development_benchmark,local,machine06_CU,lightgbm,8,32,0,0.0712762549996551,0.16450736942404,0.0270626745948175,9.282929878023962,9.109247405915443,0.0,,0.1719989196672761,0.0658517268231603,0.0313852574989186,2.3497923907086813,,,2.3952317909997873,0.0421605000001363,-800,4.086187249999966,4587
local__machine06_CU__h8__c32__lightgbm__seed1,pilot,False,development_benchmark,local,machine06_CU,lightgbm,8,32,1,0.0712762549996551,0.16450736942404,0.0270626745948175,9.282929878023962,9.109247405915443,0.0,,0.1719989196672761,0.0658517268231603,0.0313852574989186,2.3497923907086813,,,2.4274479590003466,0.0397910420006155,-800,4.13746162499956,4587
local__machine06_CU__h8__c32__xgboost__seed0,pilot,False,development_benchmark,local,machine06_CU,xgboost,8,32,0,0.0726063615303043,0.1685251343195577,0.0284007208974249,9.401962012381732,9.303907545140644,0.0,,0.1310604758260201,0.0674600241126108,0.031619533629122,2.350289859153605,,,3.2257070420000673,0.0234148330000607,4800,4.95897425000021,4587
local__machine06_CU__h8__c32__xgboost__seed1,pilot,False,development_benchmark,local,machine06_CU,xgboost,8,32,1,0.0726063615303043,0.1685251343195577,0.0284007208974249,9.401962012381732,9.303907545140644,0.0,,0.1310604758260201,0.0674600241126108,0.031619533629122,2.350289859153605,,,3.1890070830004333,0.0234278339994489,4800,4.862874875000671,4587
local__machine06_CU__h8__c32__lstm__seed0,pilot,False,development_benchmark,local,machine06_CU,lstm,8,32,0,0.0761431671954751,0.1705078672783011,0.0290729328037947,10.00110962089254,9.664535800900271,0.0,,0.1104936917582958,0.0682537052079902,0.0360310224867944,2.367370767104957,,,6.189773416999742,0.1076967500002865,17672,8.045288333999451,4587
local__machine06_CU__h8__c32__ewma__seed0,pilot,False,development_benchmark,local,machine06_CU,ewma,8,32,0,0.0838620075108256,0.1787676310952574,0.03195786592741,10.805480777717284,11.219320852778086,0.0,,0.0222271852579168,0.0715600598862174,0.0367892073665896,2.401715215461244,,,5.420006345957518e-07,0.0002437910006847,1,1.6447781670003678,4587
local__machine06_CU__h8__c32__ewma__seed1,pilot,False,development_benchmark,local,machine06_CU,ewma,8,32,1,0.0838620075108256,0.1787676310952574,0.03195786592741,10.805480777717284,11.219320852778086,0.0,,0.0222271852579168,0.0715600598862174,0.0367892073665896,2.401715215461244,,,5.4199972510105e-07,0.0002448750001349,1,1.6328940000003058,4587
local__machine06_CU__h8__c32__ridge__seed0,pilot,False,development_benchmark,local,machine06_CU,ridge,8,32,0,0.083983079985768,0.1786341009841388,0.0319101420344115,10.908343606773226,11.204964870362142,0.0,,0.0236873304783025,0.0715066082479666,0.0385633318514331,2.359427448253796,,,0.010041500000625,0.0006202089998623,264,1.6731232080001064,4587
local__machine06_CU__h8__c32__ridge__seed1,pilot,False,development_benchmark,local,machine06_CU,ridge,8,32,1,0.083983079985768,0.1786341009841388,0.0319101420344115,10.908343606773226,11.204964870362142,0.0,,0.0236873304783025,0.0715066082479666,0.0385633318514331,2.359427448253796,,,0.00962704199992,0.0006190829999468,264,1.6490356250005789,4587
local__machine06_CU__h8__c32__dlinear__seed0,pilot,False,development_benchmark,local,machine06_CU,dlinear,8,32,0,0.0846874397576257,0.1762775782361036,0.0310737845887856,11.072817103290404,11.359912368958543,0.0,,0.0492762598391555,0.0705633004022483,0.0395361356333722,2.3613005655783184,,,0.207862125000247,0.0009433750001335,528,1.8691323329994705,4587
local__machine06_CU__h8__c32__lstm__seed1,pilot,False,development_benchmark,local,machine06_CU,lstm,8,32,1,0.0847751953469393,0.1706244142823351,0.0291126907491899,11.26498225004817,11.431690111169434,0.0,,0.1092772701653873,0.0683003585676455,0.0470599941995548,2.369084579456184,,,5.9700868339996305,0.1070031670005846,17672,7.853968374999568,4587
local__machine06_CU__h8__c32__dlinear__seed1,pilot,False,development_benchmark,local,machine06_CU,dlinear,8,32,1,0.0849503091538422,0.1768498382243764,0.0312758652799881,11.136589071582875,11.341046021835895,0.0,,0.0430934625681832,0.0707923740817527,0.0404256049077955,2.3704335468786724,,,0.2045667909997064,0.0009214159999828,528,1.8228482079994135,4587
local__machine06_CU__h8__c32__persistence__seed0,pilot,False,development_benchmark,local,machine06_CU,persistence,8,32,0,0.0974001947393045,0.2176979828597459,0.0473924117412022,12.262084459089008,13.128581464380684,0.0,,-0.4500033240913743,0.0871437440609763,0.0444444444858368,2.472222222239467,,,4.0333000470127445e-05,3.308400027890457e-05,0,1.665216500000497,4587
local__machine06_CU__h8__c32__persistence__seed1,pilot,False,development_benchmark,local,machine06_CU,persistence,8,32,1,0.0974001947393045,0.2176979828597459,0.0473924117412022,12.262084459089008,13.128581464380684,0.0,,-0.4500033240913743,0.0871437440609763,0.0444444444858368,2.472222222239467,,,4.012499994132668e-05,3.0000000151630957e-05,0,1.5760697499999878,4587
local__rx_bond0_acamas__h1__c32__lstm__seed0,pilot,False,development_benchmark,local,rx_bond0_acamas,lstm,1,32,0,18.534292373052992,71.71755749441034,5143.408052964054,55.308286457730674,94.64448055115524,0.0,,0.0488371056528482,0.0716519561478927,4.768809034559461,971.2816583591036,,,16.497079499999927,0.148795500000233,17217,18.625491750000037,4854
local__rx_bond0_acamas__h1__c32__lstm__seed1,pilot,False,development_benchmark,local,rx_bond0_acamas,lstm,1,32,1,18.610555732157568,71.76205975279792,5149.793219964139,56.87123638638077,97.22654094488956,0.0,,0.0476563061008487,0.0716964176992599,4.2724432203504765,971.9296190219454,,,16.43536529100038,0.1160439590003079,17217,18.70243995799956,4854
local__rx_bond0_acamas__h1__c32__dlinear__seed0,pilot,False,development_benchmark,local,rx_bond0_acamas,dlinear,1,32,0,18.9718863525748,72.06425551031556,5193.256922256047,51.184780739883585,90.57895344875428,0.0,,0.0396186274945031,0.0719983370328543,4.221823571523031,953.7695161946614,,,0.2062151249992894,0.0014982499997131,66,1.894399292000344,4854
local__rx_bond0_acamas__h1__c32__dlinear__seed1,pilot,False,development_benchmark,local,rx_bond0_acamas,dlinear,1,32,1,19.717269379068696,72.01654405895674,5186.3826181956565,54.10480348871689,101.88090512797385,0.0,,0.0408898824444067,0.0719506692240227,3.86398235850864,951.0366899617512,,,0.2094376660006673,0.0009629999995013,66,1.956662791000781,4854
local__rx_bond0_acamas__h1__c32__lightgbm__seed0,pilot,False,development_benchmark,local,rx_bond0_acamas,lightgbm,1,32,0,19.851111171370544,71.01019548120398,5042.447862278801,49.522078503687815,105.35955081607251,0.0,,0.0675075253817836,0.0709452411715091,2.783630207085539,963.9669246725532,,,0.2851887910001096,0.0037777919997097,-100,2.096564083000885,4854
local__rx_bond0_acamas__h1__c32__lightgbm__seed1,pilot,False,development_benchmark,local,rx_bond0_acamas,lightgbm,1,32,1,19.851111171370544,71.01019548120398,5042.447862278801,49.522078503687815,105.35955081607251,0.0,,0.0675075253817836,0.0709452411715091,2.783630207085539,963.9669246725532,,,0.3450657920002413,0.0037064169991936,-100,1.980065249999825,4854
local__rx_bond0_acamas__h1__c32__xgboost__seed0,pilot,False,development_benchmark,local,rx_bond0_acamas,xgboost,1,32,0,19.92116494832078,72.58662107628004,5268.817559271461,48.34033751479582,103.35146459755606,0.0,,0.0256453099077569,0.0725202247815911,2.8740628602769633,971.2170398457844,,,0.4698407910000242,0.0030116249999991,600,2.144821625000077,4854
local__rx_bond0_acamas__h1__c32__xgboost__seed1,pilot,False,development_benchmark,local,rx_bond0_acamas,xgboost,1,32,1,19.92116494832078,72.58662107628004,5268.817559271461,48.34033751479582,103.35146459755606,0.0,,0.0256453099077569,0.0725202247815911,2.8740628602769633,971.2170398457844,,,0.4719765419995383,0.0029522499999075,600,2.1220534169997336,4854
local__rx_bond0_acamas__h1__c32__ridge__seed0,pilot,False,development_benchmark,local,rx_bond0_acamas,ridge,1,32,0,20.025741960742163,71.91739082542087,5172.11110313633,61.60104870047554,114.49003252920504,0.0,,0.0435290927560841,0.0718516066877423,5.028380938452678,951.9768289784608,,,0.0017717499995342,8.337500003108289e-05,33,1.8836462919998669,4854
local__rx_bond0_acamas__h1__c32__ridge__seed1,pilot,False,development_benchmark,local,rx_bond0_acamas,ridge,1,32,1,20.025741960742163,71.91739082542087,5172.11110313633,61.60104870047554,114.49003252920504,0.0,,0.0435290927560841,0.0718516066877423,5.028380938452678,951.9768289784608,,,0.0015012499998192,8.658299975650152e-05,33,1.693646541999442,4854
local__rx_bond0_acamas__h1__c32__ewma__seed0,pilot,False,development_benchmark,local,rx_bond0_acamas,ewma,1,32,0,21.699409479313623,76.78355744008506,5895.714693154842,53.52667689713182,113.79372188122504,0.0,,-0.0902858560005797,0.0767133221318221,3.9020894880855006,994.2077438082066,,,1.041999894368928e-06,0.0002325840005141,1,1.6919248750000406,4854
local__rx_bond0_acamas__h1__c32__ewma__seed1,pilot,False,development_benchmark,local,rx_bond0_acamas,ewma,1,32,1,21.699409479313623,76.78355744008506,5895.714693154842,53.52667689713182,113.79372188122504,0.0,,-0.0902858560005797,0.0767133221318221,3.9020894880855006,994.2077438082066,,,6.669997674180195e-07,0.0002209169997513,1,1.724941834000674,4854
local__rx_bond0_acamas__h1__c32__persistence__seed0,pilot,False,development_benchmark,local,rx_bond0_acamas,persistence,1,32,0,25.854918050620785,102.08141143626209,10420.614560819418,57.8316016799686,125.28960954285851,0.0,,-0.9270689403756592,0.1019880357235551,5.363333333333333,999.7844444444444,,,1.8708000425249335e-05,4.589992386172526e-07,0,1.7858384999999544,4854
local__rx_bond0_acamas__h1__c32__persistence__seed1,pilot,False,development_benchmark,local,rx_bond0_acamas,persistence,1,32,1,25.854918050620785,102.08141143626209,10420.614560819418,57.8316016799686,125.28960954285851,0.0,,-0.9270689403756592,0.1019880357235551,5.363333333333333,999.7844444444444,,,1.620800048840465e-05,4.169996827840805e-07,0,1.669138249999378,4854
local__rx_bond0_acamas__h8__c32__lstm__seed1,pilot,False,development_benchmark,local,rx_bond0_acamas,lstm,8,32,1,18.198440543288953,72.205082720618,5213.573970691286,56.906941812207045,93.00806099547052,0.0,,0.0398989750028875,0.0721390354259613,4.3516073184543185,975.7680379825168,,,25.53890912499992,0.2592358330002753,17672,27.909324500000366,4826
local__rx_bond0_acamas__h8__c32__lstm__seed0,pilot,False,development_benchmark,local,rx_bond0_acamas,lstm,8,32,0,18.29839983668629,72.20449178793753,5213.488634354338,57.271550443183536,94.34666727465422,0.0,,0.0399146900392588,0.0721384450338176,4.577441440158422,975.5341684299044,,,18.7987415409998,0.1193018750000192,17672,21.235644125000363,4826
local__rx_bond0_acamas__h8__c32__dlinear__seed0,pilot,False,development_benchmark,local,rx_bond0_acamas,dlinear,8,32,0,19.450062308937245,72.16897503235073,5208.360957220062,53.23247266493909,98.92349976289762,0.0,,0.0408589728096094,0.0721029607660493,3.931584927241007,952.5169527180988,,,0.217941625000094,0.0009405000000697,528,2.1914881249995233,4826
local__rx_bond0_acamas__h8__c32__dlinear__seed1,pilot,False,development_benchmark,local,rx_bond0_acamas,dlinear,8,32,1,19.561741461430717,72.16202670410601,5207.358098044109,53.474286349791825,100.40080680192678,0.0,,0.0410436534390918,0.0720960187935661,3.9130170112186,951.2151935492622,,,0.2518290000007255,0.0010527499998715,528,2.497730500000216,4826
local__rx_bond0_acamas__h8__c32__xgboost__seed0,pilot,False,development_benchmark,local,rx_bond0_acamas,xgboost,8,32,0,19.621455092771946,71.56891453153416,5122.109527222041,51.16922595371839,104.82288217809683,0.0,,0.0567425273183003,0.0715034491514222,3.4203725306193036,969.542434878879,,,4.884974833999877,0.0304461249997984,4800,6.702697292000266,4826
local__rx_bond0_acamas__h8__c32__xgboost__seed1,pilot,False,development_benchmark,local,rx_bond0_acamas,xgboost,8,32,1,19.621455092771946,71.56891453153416,5122.109527222041,51.16922595371839,104.82288217809683,0.0,,0.0567425273183003,0.0715034491514222,3.4203725306193036,969.542434878879,,,5.437798124999972,0.0303457919999345,4800,7.673783624999487,4826
