hierarchy,unit,base_model,horizon,fold,method_a,method_b,npz_path,correction_family,in_holm_family,effect_class,tradeoff_class,coherence_before,coherence_after,n_paired,block_length,n_boot,seed,mean_paired_diff,median_paired_diff,mae_independent,mae_reconciled,relative_mae_diff,rel_ci_low,rel_ci_high,prob_improvement,p_value_raw,abs_ci_crosses_zero,rel_ci_crosses_zero,macro_independent,macro_reconciled,macro_rel,weighted_independent,weighted_reconciled,weighted_rel,worst_independent,worst_reconciled,worst_rel,machines_improved,machines_degraded,ci_low,ci_high,p_value_holm,holm_rank,family_size,alpha,reject_holm_0.05
cpu_core_weighted,cpu_weighted_mean_pct,dlinear,16,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/04_cpu_dlinear/metrics/predictions/base__cpu_core_weighted__f2__h16__dlinear__s0.npz,cpu_dlinear,True,modest_improvement,pareto_improvement,122.93967073314612,0.0,3798,32,5000,0,-0.060650707310167765,-0.02005819832961997,1.3862077577261862,1.3255570504160183,-0.04375297062949198,-0.06544714803953725,-0.022937789541190884,1.0,0.0,False,False,63.518151275615004,63.518151275615004,0.0,68.7641127927588,68.7641127927588,0.0,153.45861696885234,153.45861696885234,0.0,0,0,-0.0868903038337504,-0.03327151200020443,0.0,2.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,dlinear,16,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/04_cpu_dlinear/metrics/predictions/base__cpu_core_weighted__f2__h16__dlinear__s0.npz,cpu_dlinear,True,modest_improvement,pareto_improvement,122.93967073314612,0.0,3798,32,5000,0,-0.06600540217922782,-0.04664518457164313,1.3862077577261862,1.3202023555469582,-0.04761580781188045,-0.06264717338491355,-0.03416168934740075,1.0,0.0,False,False,63.518151275615004,64.33363593577829,0.01283860823695533,68.7641127927588,69.65087739591783,0.01289574702769113,153.45861696885234,156.86755307050436,0.02221404160278554,2,5,-0.0817493527597624,-0.04955765938475059,0.0,13.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,dlinear,16,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/04_cpu_dlinear/metrics/predictions/base__cpu_core_weighted__f2__h16__dlinear__s0.npz,cpu_dlinear,True,modest_improvement,pareto_improvement,122.93967073314612,0.0,3798,32,5000,0,-0.067755365971614,-0.041110195345694045,1.3862077577261862,1.3184523917545723,-0.04887821871863851,-0.06563066519917289,-0.033654356737889024,1.0,0.0,False,False,63.518151275615004,64.04428454893129,0.008283195633848191,68.7641127927588,69.33111193983056,0.008245567695762911,153.45861696885234,155.95752971009406,0.016283951925286356,1,6,-0.08596339768000454,-0.0487448004691395,0.0,27.0,27,0.05,True
disk_ud,disk_level,persistence,1,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h1__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8276,32,5000,0,0.0,0.0,1848015504.270662,1848015504.270662,0.0,0.0,0.0,0.0,1.0,True,True,292520190.6743079,292520190.6743079,0.0,2047641334.7201548,2047641334.7201548,0.0,908892486.6505558,908892486.6505558,0.0,0,0,0.0,0.0,,,0,0.05,False
disk_ud,disk_level,persistence,1,0,independent,top_down,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h1__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,accuracy_costly_coherence,0.0,7.374958464233929e-08,8276,32,5000,0,0.0,0.0,1848015504.270662,1848015504.270662,0.0,0.0,0.0,0.0,1.0,True,True,292520190.6743079,292520190.6743079,0.0,2047641334.7201548,2047641334.720155,1.1643571315879227e-16,908892486.6505558,908892486.6505558,0.0,0,2,0.0,0.0,,,0,0.05,False
disk_ud,disk_level,persistence,1,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h1__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8276,32,5000,0,0.041171900369857115,0.190185546875,1848015504.270662,1848015504.311834,2.2278979951581098e-11,1.8463961817987187e-11,2.7583798909872994e-11,0.0,0.0,False,False,292520190.6743079,292520190.6866701,4.226115714097576e-11,2047641334.7201548,2047641334.806691,4.2261390012402086e-11,908892486.6505558,908892486.7366108,9.468107880101034e-11,0,7,0.03810599886201441,0.044354889668261385,,,0,0.05,False
disk_ud,disk_level,persistence,1,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h1__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8276,32,5000,0,0.06989901557874426,0.320068359375,1848015504.270662,1848015504.3405612,3.7823825296493174e-11,3.1367165985790966e-11,4.6813736130755873e-11,0.0,0.0,False,False,292520190.6743079,292520190.69073945,5.617243040633562e-11,2047641334.7201548,2047641334.8351765,5.617277971347511e-11,908892486.6505558,908892486.7527364,1.1242319819682527e-10,1,6,0.0646649371258241,0.07526966941247187,,,0,0.05,False
disk_ud,disk_level,persistence,1,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f1__h1__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8276,32,5000,0,0.0,0.0,1145989203.1474142,1145989203.1474142,0.0,0.0,0.0,0.0,1.0,True,True,181207052.8680522,181207052.8680522,0.0,1268449370.0763655,1268449370.0763655,0.0,735652275.5340744,735652275.5340744,0.0,0,0,0.0,0.0,,,0,0.05,False
disk_ud,disk_level,persistence,1,1,independent,top_down,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f1__h1__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8276,32,5000,0,0.0,0.0,1145989203.1474142,1145989203.1474142,0.0,0.0,0.0,0.0,1.0,True,True,181207052.8680522,181207052.86805224,1.644655763448467e-16,1268449370.0763655,1268449370.0763655,0.0,735652275.5340744,735652275.5340744,0.0,1,1,0.0,0.0,,,0,0.05,False
disk_ud,disk_level,persistence,1,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f1__h1__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8276,32,5000,0,-0.052185486341340924,-0.104248046875,1145989203.1474142,1145989203.0952287,-4.5537502620457105e-11,-6.048147497281449e-11,-3.61861950319915e-11,1.0,0.0,False,False,181207052.8680522,181207052.88706985,1.0494976037063164e-10,1268449370.0763655,1268449370.2094884,1.0494933745914961e-10,735652275.5340744,735652275.5614519,3.721525391743967e-11,1,6,-0.058298466988033926,-0.04614081993490213,,,0,0.05,False
disk_ud,disk_level,persistence,1,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f1__h1__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8276,32,5000,0,0.18456245079427713,0.8267822265625,1145989203.1474142,1145989203.3319764,1.6105077629648134e-10,1.2747815239424426e-10,2.1454524268067328e-10,0.0,0.0,False,False,181207052.8680522,181207052.91176894,2.412529092844922e-10,1268449370.0763655,1268449370.3823826,2.4125295627465684e-10,735652275.5340744,735652275.6705037,1.8545352795371253e-10,2,5,0.16919957451799633,0.1994139245882767,,,0,0.05,False
disk_ud,disk_level,persistence,1,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f2__h1__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8279,32,5000,0,0.0,0.0,1654563840.6184323,1654563840.6184323,0.0,0.0,0.0,0.0,1.0,True,True,264898218.51942092,264898218.51942092,0.0,1854287529.6359465,1854287529.6359465,0.0,978161272.6561179,978161272.6561179,0.0,0,0,0.0,0.0,,,0,0.05,False
disk_ud,disk_level,persistence,1,2,independent,top_down,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f2__h1__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8279,32,5000,0,0.0,0.0,1654563840.6184323,1654563840.6184323,0.0,0.0,0.0,0.0,1.0,True,True,264898218.51942092,264898218.51942092,0.0,1854287529.6359465,1854287529.6359465,0.0,978161272.6561179,978161272.6561179,0.0,0,1,0.0,0.0,,,0,0.05,False
disk_ud,disk_level,persistence,1,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f2__h1__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8279,32,5000,0,0.0491118990348321,0.1610107421875,1654563840.6184323,1654563840.6675441,2.968268605246164e-11,2.4501640899724342e-11,3.6714060615991676e-11,0.0,0.0,False,False,264898218.51942092,264898218.5391733,7.456593457863727e-11,1854287529.6359465,1854287529.7742133,7.456599886709719e-11,978161272.6561179,978161272.7943699,1.4133867670592802e-10,2,5,0.04621273722247177,0.052224070888481966,,,0,0.05,False
disk_ud,disk_level,persistence,1,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f2__h1__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8279,32,5000,0,0.06122146866318396,0.1943359375,1654563840.6184323,1654563840.6796536,3.7001575376082796e-11,3.052523752315428e-11,4.577454938452726e-11,0.0,0.0,False,False,264898218.51942092,264898218.5413211,8.267393085675855e-11,1854287529.6359465,1854287529.7892475,8.26738022798387e-11,978161272.6561179,978161272.8257104,1.7337887368251297e-10,3,4,0.05753816580884712,0.06516344660447838,,,0,0.05,False
disk_ud,disk_level,persistence,8,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h8__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8269,32,5000,0,0.0,0.0,1849506840.3956947,1849506840.3956947,0.0,0.0,0.0,0.0,1.0,True,True,292749791.3515194,292749791.3515194,0.0,2049248539.4606361,2049248539.4606361,0.0,909633993.9455799,909633993.9455799,0.0,0,0,0.0,0.0,,,0,0.05,False
disk_ud,disk_level,persistence,8,0,independent,top_down,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h8__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,accuracy_costly_coherence,0.0,7.38120162655702e-08,8269,32,5000,0,0.0,0.0,1849506840.3956947,1849506840.3956947,0.0,0.0,0.0,0.0,1.0,True,True,292749791.3515194,292749791.3515194,0.0,2049248539.4606361,2049248539.4606361,0.0,909633993.9455799,909633993.9455799,0.0,0,2,0.0,0.0,,,0,0.05,False
disk_ud,disk_level,persistence,8,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h8__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8269,32,5000,0,-0.022941512775501875,-0.09765625,1849506840.3956947,1849506840.3727534,-1.2404124318131004e-11,-1.5298073318858068e-11,-1.0282194166088195e-11,1.0,0.0,False,False,292749791.3515194,292749791.3498947,-5.549802101606742e-12,2049248539.4606361,2049248539.449263,-5.549860273803649e-12,909633993.9455799,909633993.9342957,-1.2405244543073329e-11,2,5,-0.024671810001138474,-0.021218024708365774,,,0,0.05,False
disk_ud,disk_level,persistence,8,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h8__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8269,32,5000,0,0.008399645064586105,0.038330078125,1849506840.3956947,1849506840.4040942,4.541559339563747e-12,3.764035020558777e-12,5.608900681982238e-12,0.0,0.0,False,False,292749791.3515194,292749791.35339624,6.411041476828567e-12,2049248539.4606361,2049248539.4737732,6.410692443647119e-12,909633993.9455799,909633993.9528104,7.948823698914733e-12,1,6,0.0077704053761838265,0.009043666347365725,,,0,0.05,False
disk_ud,disk_level,persistence,8,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f1__h8__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8269,32,5000,0,0.0,0.0,1146936385.5092514,1146936385.5092514,0.0,0.0,0.0,0.0,1.0,True,True,181352825.06297186,181352825.06297186,0.0,1269469775.440803,1269469775.440803,0.0,736274221.7264482,736274221.7264482,0.0,0,0,0.0,0.0,,,0,0.05,False
disk_ud,disk_level,persistence,8,1,independent,top_down,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f1__h8__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8269,32,5000,0,0.0,0.0,1146936385.5092514,1146936385.5092514,0.0,0.0,0.0,0.0,1.0,True,True,181352825.06297186,181352825.0629719,1.6433337819439502e-16,1269469775.440803,1269469775.440803,0.0,736274221.7264482,736274221.7264482,0.0,1,1,0.0,0.0,,,0,0.05,False
disk_ud,disk_level,persistence,8,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f1__h8__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8269,32,5000,0,-0.002239958495208006,-0.0382080078125,1146936385.5092514,1146936385.5070114,-1.952992793243229e-12,-3.2954936205016975e-12,-7.398908286322715e-13,0.9992,0.0016,False,False,181352825.06297186,181352825.07389554,6.023442777661715e-11,1269469775.440803,1269469775.517269,6.023447472901093e-11,736274221.7264482,736274221.7355452,1.2355423871256377e-11,1,6,-0.003667676646326831,-0.0008073170826042685,,,0,0.05,False
disk_ud,disk_level,persistence,8,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f1__h8__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8269,32,5000,0,0.13366716933633904,0.6444091796875,1146936385.5092514,1146936385.6429186,1.1654279263011564e-10,9.194362427090865e-11,1.559394731639645e-10,0.0,0.0,False,False,181352825.06297186,181352825.11127514,2.663497317103153e-10,1269469775.440803,1269469775.778926,2.6634966128172463e-10,736274221.7264482,736274221.7386186,1.652975703749364e-11,2,5,0.12281661214123818,0.14456392694866083,,,0,0.05,False
disk_ud,disk_level,persistence,8,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f2__h8__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8272,32,5000,0,0.0,0.0,1655905782.5918763,1655905782.5918763,0.0,0.0,0.0,0.0,1.0,True,True,265110500.3415308,265110500.3415308,0.0,1855773502.3907158,1855773502.3907158,0.0,978974672.9593811,978974672.9593811,0.0,0,0,0.0,0.0,,,0,0.05,False
disk_ud,disk_level,persistence,8,2,independent,top_down,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f2__h8__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8272,32,5000,0,0.0,0.0,1655905782.5918763,1655905782.5918763,0.0,0.0,0.0,0.0,1.0,True,True,265110500.3415308,265110500.3415308,0.0,1855773502.3907158,1855773502.3907158,0.0,978974672.9593811,978974672.9593811,0.0,0,1,0.0,0.0,,,0,0.05,False
disk_ud,disk_level,persistence,8,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f2__h8__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8272,32,5000,0,0.0011055243545620768,0.0029296875,1655905782.5918763,1655905782.5929816,6.676251548754634e-13,5.463172653559698e-13,8.296020205302098e-13,0.0,0.0,False,False,265110500.3415308,265110500.34469417,1.193226034339147e-11,1855773502.3907158,1855773502.4128594,1.1932276402637034e-11,978974672.9593811,978974672.9823208,2.3432354932626264e-11,3,4,0.001026084944173492,0.0011881498119125514,,,0,0.05,False
disk_ud,disk_level,persistence,8,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f2__h8__persistence__s0.npz,disk_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,8272,32,5000,0,-0.04277357326485433,-0.1351318359375,1655905782.5918763,1655905782.5491028,-2.583092209383059e-11,-3.2066613063511323e-11,-2.120647178572292e-11,1.0,0.0,False,False,265110500.3415308,265110500.3295612,-4.514946081772431e-11,1855773502.3907158,1855773502.3069286,-4.514947687696987e-11,978974672.9593811,978974672.8540075,-1.0763671818842913e-10,2,5,-0.04549408291017986,-0.04016341572803962,,,0,0.05,False
disk_ud,disk_level,ridge,1,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h1__ridge__s0.npz,disk_ridge,True,substantial_degradation,accuracy_costly_coherence,1371630337.5730522,0.0,8276,32,5000,0,373591465.8232932,394578466.5966797,2194093318.965312,2567684784.788605,0.17027145682184158,0.12248819348970802,0.23153702586928962,0.0,0.0,False,False,481012423.7164381,481012423.7164381,0.0,3367086966.015066,3367086966.015066,0.0,1612370733.8411784,1612370733.8411784,0.0,0,0,290238637.5776522,479508509.72883344,0.0,1.0,24,0.05,True
disk_ud,disk_level,ridge,1,0,independent,top_down,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h1__ridge__s0.npz,disk_ridge,True,accuracy_neutral,accuracy_costly_coherence,1371630337.5730522,7.824830930552199e-05,8276,32,5000,0,0.0,0.0,2194093318.965312,2194093318.965312,0.0,0.0,0.0,0.0,1.0,True,True,481012423.7164381,584216966.6416051,0.21455691752778341,3367086966.015066,4089518766.491236,0.21455691752778372,1612370733.8411784,1550729603.6497183,-0.038230122203106114,1,6,0.0,0.0,1.0,23.0,24,0.05,False
disk_ud,disk_level,ridge,1,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h1__ridge__s0.npz,disk_ridge,True,modest_degradation,accuracy_costly_coherence,1371630337.5730522,0.0,8276,32,5000,0,87397193.47514169,192574213.75256348,2194093318.965312,2281490512.4404535,0.03983294271018352,0.01729649234080455,0.06810415364901186,0.0,0.0,False,False,481012423.7164381,502534564.28379506,0.04474341930936169,3367086966.015066,3517741949.9865656,0.044743419309361945,1612370733.8411784,1544804384.8275244,-0.0419049711059252,1,6,41706697.47789758,132560789.24384785,0.0,10.0,24,0.05,True
disk_ud,disk_level,ridge,1,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h1__ridge__s0.npz,disk_ridge,True,modest_degradation,accuracy_costly_coherence,1371630337.5730522,0.0,8276,32,5000,0,50196618.316791736,149059492.64611816,2194093318.965312,2244289937.2821035,0.022878068987723547,0.005492480290658723,0.04471184843760239,0.004,0.008,False,False,481012423.7164381,527527929.0614476,0.09670333457422481,3367086966.015066,3692695503.430133,0.09670333457422489,1612370733.8411784,1585167852.0458326,-0.01687135670748618,1,6,13572682.970175385,86385892.8066968,0.07200000000000001,16.0,24,0.05,False
disk_ud,disk_level,ridge,1,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f1__h1__ridge__s0.npz,disk_ridge,True,substantial_degradation,accuracy_costly_coherence,804451259.9295046,0.0,8276,32,5000,0,377386759.43620497,300772801.42633057,1279428400.7528424,1656815160.1890473,0.2949651260001284,0.22110267252621627,0.4066951669746431,0.0,0.0,False,False,310460923.9504729,310460923.9504729,0.0,2173226467.6533103,2173226467.6533103,0.0,1248709160.488531,1248709160.488531,0.0,0,0,296041305.73845667,510544276.1995375,0.0,9.0,24,0.05,True
disk_ud,disk_level,ridge,1,1,independent,top_down,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f1__h1__ridge__s0.npz,disk_ridge,True,accuracy_neutral,accuracy_costly_coherence,804451259.9295046,8.58592664406114e-05,8276,32,5000,0,0.0,0.0,1279428400.7528424,1279428400.7528424,0.0,0.0,0.0,0.0,1.0,True,True,310460923.9504729,385857721.266688,0.2428543868156592,2173226467.6533103,2701004048.866816,0.2428543868156592,1248709160.488531,1221622379.3939173,-0.021691825407940995,1,6,0.0,0.0,1.0,20.0,24,0.05,False
disk_ud,disk_level,ridge,1,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f1__h1__ridge__s0.npz,disk_ridge,True,substantial_degradation,accuracy_costly_coherence,804451259.9295046,0.0,8276,32,5000,0,118282003.32423228,138531640.4981079,1279428400.7528424,1397710404.0770745,0.09244909934360741,0.059597833338376933,0.14240658856035246,0.0,0.0,False,False,310460923.9504729,297517140.5980893,-0.04169214981286503,2173226467.6533103,2082619984.1866245,-0.04169214981286525,1248709160.488531,1118122971.051303,-0.10457694519205667,3,4,78302154.92551206,181483088.4383201,0.0,11.0,24,0.05,True
disk_ud,disk_level,ridge,1,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f1__h1__ridge__s0.npz,disk_ridge,True,modest_degradation,accuracy_costly_coherence,804451259.9295046,0.0,8276,32,5000,0,58803992.75956174,92733949.63232422,1279428400.7528424,1338232393.5124042,0.04596114383967109,0.024053948670889974,0.07856627046137042,0.0,0.0,False,False,310460923.9504729,294491282.47866976,-0.05143849109445647,2173226467.6533103,2061438977.350688,-0.05143849109445667,1248709160.488531,1090556477.9686382,-0.12665293690807797,4,3,31433433.60604202,100827143.34351063,0.0,7.0,24,0.05,True
disk_ud,disk_level,ridge,1,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f2__h1__ridge__s0.npz,disk_ridge,True,accuracy_neutral,coherence_only,660729091.0202527,0.0,8279,32,5000,0,26202942.842849076,-31290748.656982422,1786927458.8985488,1813130401.741398,0.01466368582135976,-0.0010248314602404759,0.02917510328384162,0.0324,0.0648,True,True,351548493.66384494,351548493.66384494,0.0,2460839455.6469145,2460839455.6469145,0.0,1165432595.2566392,1165432595.2566392,0.0,0,0,-1704128.792805854,55711332.45297277,0.5184,17.0,24,0.05,False
disk_ud,disk_level,ridge,1,2,independent,top_down,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f2__h1__ridge__s0.npz,disk_ridge,True,accuracy_neutral,accuracy_costly_coherence,660729091.0202527,7.97828796880662e-05,8279,32,5000,0,0.0,0.0,1786927458.8985488,1786927458.8985488,0.0,0.0,0.0,0.0,1.0,True,True,351548493.66384494,406138309.207541,0.1552838840945099,2460839455.6469145,2842968164.4527864,0.15528388409450977,1165432595.2566392,1154922093.7094526,-0.00901854091773716,1,6,0.0,0.0,1.0,19.0,24,0.05,False
disk_ud,disk_level,ridge,1,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f2__h1__ridge__s0.npz,disk_ridge,True,accuracy_neutral,coherence_only,660729091.0202527,0.0,8279,32,5000,0,-32886955.731239818,-31694161.54638672,1786927458.8985488,1754040503.167309,-0.01840419182517411,-0.026968988449611615,-0.010909220862500346,1.0,0.0,False,False,351548493.66384494,350293635.1991062,-0.003569517399038091,2460839455.6469145,2452055446.3937435,-0.0035695173990380425,1165432595.2566392,1152890261.465931,-0.010761955553462415,3,4,-45038900.713052526,-20627651.95735225,0.0,6.0,24,0.05,True
disk_ud,disk_level,ridge,1,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f2__h1__ridge__s0.npz,disk_ridge,True,accuracy_neutral,coherence_only,660729091.0202527,0.0,8279,32,5000,0,-31524857.799073916,-26152254.86743164,1786927458.8985488,1755402601.0994751,-0.01764193484301016,-0.02446865082265291,-0.011674012307463373,1.0,0.0,False,False,351548493.66384494,351097416.6420583,-0.001283114648239556,2460839455.6469145,2457681916.494408,-0.0012831146482395318,1165432595.2566392,1160228968.8916438,-0.004464974110192612,2,5,-41017700.02760743,-22133170.032693155,0.0,8.0,24,0.05,True
disk_ud,disk_level,ridge,8,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h8__ridge__s0.npz,disk_ridge,True,substantial_degradation,accuracy_costly_coherence,1370320529.2032237,0.0,8269,32,5000,0,374598579.01224905,395352762.33239746,2193351964.750705,2567950543.7629538,0.17078817491784803,0.12327178146052471,0.23163162438614618,0.0,0.0,False,False,480831209.0941325,480831209.0941325,0.0,3365818463.658928,3365818463.658928,0.0,1611397409.5933754,1611397409.5933754,0.0,0,0,291776484.4546982,480404950.06841993,0.0,4.0,24,0.05,True
disk_ud,disk_level,ridge,8,0,independent,top_down,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h8__ridge__s0.npz,disk_ridge,True,accuracy_neutral,accuracy_costly_coherence,1370320529.2032237,7.601161435028419e-05,8269,32,5000,0,0.0,0.0,2193351964.750705,2193351964.750705,0.0,0.0,0.0,0.0,1.0,True,True,480831209.0941325,583865648.2243971,0.21428400898597558,3365818463.658928,4087059537.5707793,0.21428400898597533,1611397409.5933754,1549747806.3746986,-0.03825847233689773,1,6,0.0,0.0,1.0,21.0,24,0.05,False
disk_ud,disk_level,ridge,8,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h8__ridge__s0.npz,disk_ridge,True,modest_degradation,accuracy_costly_coherence,1370320529.2032237,0.0,8269,32,5000,0,96906436.371629,201544232.5435791,2193351964.750705,2290258401.122334,0.04418189051689355,0.020729712601968115,0.07364305338292451,0.0002,0.0004,False,False,480831209.0941325,494037268.84870416,0.0274650636331435,3365818463.658928,3458260881.9409285,0.02746506363314314,1611397409.5933754,1525547243.9371536,-0.05327684228925597,1,6,49600136.48376804,144925788.71219888,0.0048000000000000004,13.0,24,0.05,True
disk_ud,disk_level,ridge,8,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/05_disk_boundary/metrics/predictions/base__disk_ud__f0__h8__ridge__s0.npz,disk_ridge,True,modest_degradation,accuracy_costly_coherence,1370320529.2032237,0.0,8269,32,5000,0,69090863.68993987,171834067.52978516,2193351964.750705,2262442828.4406447,0.031500126199669326,0.011709657043806044,0.056290186276885985,0.0008,0.0016,False,False,480831209.0941325,519504954.0135531,0.0804310206741373,3365818463.658928,3636534678.0948715,0.0804310206741371,1611397409.5933754,1580818383.1927845,-0.018976713142605395,1,6,27520894.37280465,110798876.53894055,0.0176,14.0,24,0.05,True
