hierarchy,model,horizon,fold,method,mean_mae,std_mae,cv,min_mae,max_mae,best_seed,worst_seed,identical_hashes,max_pred_abs_diff,stability_class,seed0_mae,seed1_mae,seed2_mae
memory_um,lightgbm,16,1,mint,1355061135.6553676,0.0,0.0,1355061135.6553676,1355061135.6553676,0,0,True,0.0,seed_invariant,1355061135.6553676,1355061135.6553676,1355061135.6553676
memory_um,lightgbm,16,2,independent,1266339742.2184117,0.0,0.0,1266339742.2184117,1266339742.2184117,0,0,True,0.0,seed_invariant,1266339742.2184117,1266339742.2184117,1266339742.2184117
memory_um,lightgbm,16,2,bottom_up,1130609376.3134103,0.0,0.0,1130609376.3134103,1130609376.3134103,0,0,True,0.0,seed_invariant,1130609376.3134103,1130609376.3134103,1130609376.3134103
memory_um,lightgbm,16,2,wls,1135057345.1545937,0.0,0.0,1135057345.1545937,1135057345.1545937,0,0,True,0.0,seed_invariant,1135057345.1545937,1135057345.1545937,1135057345.1545937
memory_um,lightgbm,16,2,mint,1128115358.949221,0.0,0.0,1128115358.949221,1128115358.949221,0,0,True,0.0,seed_invariant,1128115358.949221,1128115358.949221,1128115358.949221
memory_um,dlinear,1,0,independent,1324241661.5200663,24941414.390721325,0.018834488534435364,1288970217.5265772,1342112238.0998075,0,2,False,6177552185.156525,moderately_seed_sensitive,1288970217.5265772,1341642528.9338136,1342112238.0998075
memory_um,dlinear,1,0,bottom_up,1304981961.6506608,23764291.73902803,0.018210436954215654,1282500335.0896914,1337857115.53044,1,2,False,6177552185.156525,moderately_seed_sensitive,1294588434.3318505,1282500335.0896914,1337857115.53044
memory_um,dlinear,1,0,wls,1289923812.3427181,19290732.27497618,0.014954939268809196,1272621477.3740215,1316841627.8783777,0,2,False,6177552185.156525,moderately_seed_sensitive,1272621477.3740215,1280308331.775755,1316841627.8783777
memory_um,dlinear,1,0,mint,1290560481.300595,19409339.258986127,0.01503946505430406,1274651157.037978,1317886610.2539024,0,2,False,6177552185.156525,moderately_seed_sensitive,1274651157.037978,1279143676.6099043,1317886610.2539024
memory_um,dlinear,1,1,independent,835955104.4008151,661830.9772763903,0.0007917063653206218,835042020.9050137,836589801.3086051,1,0,False,1086105278.373825,practically_seed_stable,836589801.3086051,835042020.9050137,836233490.9888268
memory_um,dlinear,1,1,bottom_up,797820746.2020698,5995079.384642514,0.007514318740370406,789788087.818767,804186280.5178248,1,2,False,1086105278.373825,practically_seed_stable,799487870.2696177,789788087.818767,804186280.5178248
memory_um,dlinear,1,1,wls,791581324.9303169,4965426.129585286,0.0062727934240014984,784987446.2757449,796969617.4532963,1,2,False,1086105278.373825,practically_seed_stable,792786911.0619098,784987446.2757449,796969617.4532963
memory_um,dlinear,1,1,mint,791717228.707538,4933997.426179728,0.0062320197758414025,785173797.7174767,797087545.8944224,1,2,False,1086105278.373825,practically_seed_stable,792890342.5107149,785173797.7174767,797087545.8944224
memory_um,dlinear,1,2,independent,1052223302.6517683,5566056.675372631,0.005289805558711057,1047857594.3617969,1060078627.4855586,2,1,False,1346568806.071106,practically_seed_stable,1048733686.1079497,1060078627.4855586,1047857594.3617969
memory_um,dlinear,1,2,bottom_up,1088905492.263343,859545.7165624318,0.0007893666830312557,1087821698.7668452,1089924119.544496,0,2,False,1346568806.071106,practically_seed_stable,1087821698.7668452,1088970658.4786875,1089924119.544496
memory_um,dlinear,1,2,wls,1049211540.6557552,3478639.0385604706,0.0033154791991578058,1045026092.8781725,1053543218.4334736,0,1,False,1346568806.071106,practically_seed_stable,1045026092.8781725,1053543218.4334736,1049065310.6556197
memory_um,dlinear,1,2,mint,1048236151.52201,3573988.8746438,0.0034095264406350293,1044144042.2036036,1052851462.0479527,0,1,False,1346568806.071106,practically_seed_stable,1044144042.2036036,1052851462.0479527,1047712950.3144735
memory_um,dlinear,8,0,independent,1440256608.9713829,113668509.81264743,0.078922401122553,1351523873.7521622,1600707736.3900595,0,2,False,13593379859.793701,seed_unstable,1351523873.7521622,1368538216.7719264,1600707736.3900595
memory_um,dlinear,8,0,bottom_up,1295398599.679519,60476162.45654476,0.04668536963951214,1250599025.5425317,1380891951.8403738,0,2,False,13593379859.793701,moderately_seed_sensitive,1250599025.5425317,1254704821.655651,1380891951.8403738
memory_um,dlinear,8,0,wls,1329965265.603606,76670625.30495119,0.05764859225113233,1273168433.9610877,1438352225.063982,0,2,False,13593379859.793701,seed_unstable,1273168433.9610877,1278375137.7857482,1438352225.063982
memory_um,dlinear,8,0,mint,1317965984.9074943,69574361.48772983,0.052789193563757365,1266422328.8764336,1416321050.0157015,0,2,False,13593379859.793701,seed_unstable,1266422328.8764336,1271154575.830348,1416321050.0157015
memory_um,dlinear,8,1,independent,839998784.9352633,4587338.334296798,0.005461124964187101,836114125.5450646,846440845.2396958,0,1,False,1541363927.5253906,practically_seed_stable,836114125.5450646,846440845.2396958,837441384.0210297
memory_um,dlinear,8,1,bottom_up,807565307.606984,6596394.252272846,0.008168248673063478,798545078.7047428,814135817.3139976,0,1,False,1541363927.5253906,practically_seed_stable,798545078.7047428,814135817.3139976,810015026.8022116
memory_um,dlinear,8,1,wls,799355694.4824544,4412408.06707255,0.0055199557562786595,794256307.6040021,805020064.0723344,0,1,False,1541363927.5253906,practically_seed_stable,794256307.6040021,805020064.0723344,798790711.7710268
