run_id,fold,horizon,base_model,reconciliation_method,nonnegative,top_mae_weighted_mean,top_rmse_weighted_mean,top_r2,top_mase,mase_valid,coherence_before_wsum,coherence_after_wsum,coherence_before_mean,coherence_after_mean,is_coherent_after,macro_machine_mae,core_weighted_machine_mae,worst_machine_mae,best_machine_mae,machines_improved_vs_ind,machines_degraded_vs_ind,adj_magnitude_mean_units,ind_top_mae,wall_train_sec_sum,pct_pred_gt100_top,pct_pred_neg_top,pct_pred_gt100_machines,pct_pred_neg_machines,mae_machine01_CU,mae_machine02_CU,mae_machine03_CU,mae_machine04_CU,mae_machine05_CU,mae_machine06_CU,mae_machine07_CU,pers_ind_mae,same_ind_mae,rel_vs_ind,rel_vs_pers
base__cpu_core_weighted__f0__h8__persistence__s0__ols__nn1,0,8,persistence,ols,True,1.3906675083299922,3.491679685437046,0.39358773094434063,1.256129884722273,True,0.0,0.0,0.0,0.0,True,1.711695130789856,1.7979998059823192,3.4485017174206885,0.07086785327480402,0,0,4.061358027791966e-15,1.3906675083299915,0.0002356250006414,0.0,0.0,0.0,0.0,3.4485017174206885,2.078659636105085,1.09301926896719,2.9199475232393732,0.8781738455538151,0.07086785327480402,1.4926960709680377,1.3906675083299915,1.3906675083299915,1.0000000000000004,1.0000000000000004
base__cpu_core_weighted__f0__h8__ridge__s0__independent__nn0,0,8,ridge,independent,False,1.305772444046933,3.05380118963529,0.536146639872503,1.17944784054377,True,122.70854168303961,122.70854168303961,0.5199514478094899,0.5199514478094899,False,1.5395762495432836,1.6175623067477187,3.7355074791753853,0.05807913424476073,0,0,0.0,1.305772444046933,0.0356153329994413,0.0,0.11641443538998836,0.013304506901712957,0.8315316813570598,3.7355074791753853,1.2350840979562794,0.8800202128632403,3.315600501722238,0.6041529544570432,0.05807913424476073,0.9485893663840383,1.3906675083299915,1.305772444046933,1.0,0.9389537299357728
base__cpu_core_weighted__f0__h8__ridge__s0__independent__nn1,0,8,ridge,independent,True,1.1534111860676066,2.9713939279205723,0.5608431612940812,1.0418264980766978,True,122.70854168303961,0.0,0.5199514478094899,0.0,True,1.504166663516337,1.5797520708206405,3.6416974265345137,0.05807913424476073,2,0,0.09709156931827623,1.305772444046933,0.0356153329994413,0.0,0.0,0.013304506901712957,0.0,3.6416974265345137,1.2350840979562794,0.8800202128632403,3.161543452174484,0.6041529544570432,0.05807913424476073,0.9485893663840383,1.3906675083299915,1.305772444046933,0.883317144059865,0.8293939271312245
base__cpu_core_weighted__f0__h8__ridge__s0__bottom_up__nn0,0,8,ridge,bottom_up,False,1.170428582461781,2.9877438020402134,0.5559970093856953,1.0571975771037454,True,122.70854168303961,0.0,0.5199514478094899,0.0,True,1.5395762495432836,1.6175623067477187,3.7355074791753853,0.05807913424476073,0,0,0.06499393097618625,1.305772444046933,0.0356153329994413,0.0,0.20954598370197902,0.013304506901712957,0.8315316813570598,3.7355074791753853,1.2350840979562794,0.8800202128632403,3.315600501722238,0.6041529544570432,0.05807913424476073,0.9485893663840383,1.3906675083299915,1.305772444046933,0.8963495805090774,0.8416307819453634
base__cpu_core_weighted__f0__h8__ridge__s0__bottom_up__nn1,0,8,ridge,bottom_up,True,1.1534111860676066,2.9713939279205723,0.5608431612940812,1.0418264980766978,True,122.70854168303961,0.0,0.5199514478094899,0.0,True,1.504166663516337,1.5797520708206405,3.6416974265345137,0.05807913424476073,2,0,0.09709156931827623,1.305772444046933,0.0356153329994413,0.0,0.0,0.013304506901712957,0.0,3.6416974265345137,1.2350840979562794,0.8800202128632403,3.161543452174484,0.6041529544570432,0.05807913424476073,0.9485893663840383,1.3906675083299915,1.305772444046933,0.883317144059865,0.8293939271312245
base__cpu_core_weighted__f0__h8__ridge__s0__wls__nn0,0,8,ridge,wls,False,1.195513736705313,2.9940750224636714,0.5541132740865444,1.0798559132764283,True,122.70854168303961,0.0,0.5199514478094899,0.0,True,1.5795637000848166,1.660462032230298,3.9759992835076203,0.05807743287322932,1,6,0.2125239823249723,1.305772444046933,0.0356153329994413,0.0,0.13969732246798602,0.009978380176284716,0.8115749210044904,3.9759992835076203,1.2411483099410834,0.880039542534341,3.3469655318897424,0.6045507340360217,0.05807743287322932,0.9501650658116786,1.3906675083299915,1.305772444046933,0.9155605497387438,0.8596689931592402
base__cpu_core_weighted__f0__h8__ridge__s0__wls__nn1,0,8,ridge,wls,True,1.183014128229081,2.9831601340444074,0.557358304934205,1.0685655569113919,True,122.70854168303961,0.0,0.5199514478094899,0.0,True,1.545367568282224,1.6239475186105807,3.8774795701926363,0.05807743287322932,2,5,0.24002630311042794,1.305772444046933,0.0356153329994413,0.0,0.0,0.009978380176284716,0.0,3.8774795701926363,1.2411483099410834,0.880039542534341,3.2061123225865806,0.6045507340360217,0.05807743287322932,0.9501650658116786,1.3906675083299915,1.305772444046933,0.9059879718112356,0.8506807854091055
base__cpu_core_weighted__f0__h8__ridge__s0__mint__nn0,0,8,ridge,mint,False,1.1773908942647142,2.987207062919344,0.5561565226401511,1.063486332589894,True,122.70854168303961,0.0,0.5199514478094899,0.0,True,1.5480707654978052,1.626864589127452,3.766789091836293,0.058084238900422865,1,6,0.13883368324485307,1.305772444046933,0.0356153329994413,0.0,0.18626309662398138,0.009978380176284716,0.7982704141027773,3.766789091836293,1.2399424543664177,0.8800335220402653,3.3385940789396717,0.6041189137366103,0.058084238900422865,0.9489330586649569,1.3906675083299915,1.305772444046933,0.9016815292989868,0.8466372351494755
base__cpu_core_weighted__f0__h8__ridge__s0__mint__nn1,0,8,ridge,mint,True,1.1629894505418736,2.9737462853274357,0.560147553249376,1.0504781306041227,True,122.70854168303961,0.0,0.5199514478094899,0.0,True,1.5143337880010184,1.5908403589190185,3.672548694437856,0.058084238900422865,3,4,0.16792931544444223,1.305772444046933,0.0356153329994413,0.0,0.0,0.009978380176284716,0.0,3.672548694437856,1.2399424543664177,0.8800335220402653,3.1966756338606,0.6041189137366103,0.058084238900422865,0.9489330586649569,1.3906675083299915,1.305772444046933,0.8906524684633893,0.8362814573402025
base__cpu_core_weighted__f0__h8__ridge__s0__ols__nn0,0,8,ridge,ols,False,1.2756208190070077,3.036160950472792,0.5414900467942166,1.152213180167565,True,122.70854168303961,0.0,0.5199514478094899,0.0,True,1.7249321162402038,1.7808504400588907,3.8124184215420653,0.43066119245806594,0,7,0.43685851244340745,1.305772444046933,0.0356153329994413,0.0,0.13969732246798602,0.009978380176284716,1.7362381506735407,3.8124184215420653,1.287219193738022,1.0301528058717466,3.3560576602956624,0.9881583215447552,0.43066119245806594,1.169857218231108,1.3906675083299915,1.305772444046933,0.9769089743183144,0.9172723252439113
base__cpu_core_weighted__f0__h8__ridge__s0__ols__nn1,0,8,ridge,ols,True,1.2647186243080837,3.0247102723867667,0.544942004365404,1.1423656986607709,True,122.70854168303961,0.0,0.5199514478094899,0.0,True,1.6877787613170796,1.7414018645572624,3.7176323218857927,0.4093410230043453,2,5,0.463953680880993,1.305772444046933,0.0356153329994413,0.0,0.0,0.009978380176284716,0.0,3.7176323218857927,1.287219193738022,1.0294926784504792,3.2161410266269956,0.9851342787698298,0.4093410230043453,1.1694908067440917,1.3906675083299915,1.305772444046933,0.9685597441376442,0.9094327844236788
base__cpu_core_weighted__f1__h16__lightgbm__s0__independent__nn0,1,16,lightgbm,independent,False,0.8648501103571508,2.2412463840790697,0.5832662560647155,0.7391141000369571,True,131.29275142248974,131.29275142248974,0.5563252178919057,0.5563252178919057,False,1.0595547963587733,1.1057393689345603,2.1888238664265955,0.15024094929146536,0,0,0.0,0.8648501103571508,109.38732703999996,0.0,0.0,0.013236705384029915,0.11251199576425427,1.7415585086047485,1.1515694412030006,0.7204529950831288,2.1888238664265955,0.5753242853652482,0.15024094929146536,0.8889135285372264,1.1116127835890854,0.8648501103571508,1.0,0.7780138220116475
base__cpu_core_weighted__f1__h16__lightgbm__s0__bottom_up__nn0,1,16,lightgbm,bottom_up,False,0.7993938475030506,1.9273798271170313,0.6918131653824777,0.6831741790820859,True,131.29275142248974,0.0,0.5563252178919057,0.0,True,1.0595547963587733,1.1057393689345603,2.1888238664265955,0.15024094929146536,0,0,0.0695406522364882,0.8648501103571508,109.38732703999996,0.0,0.0,0.013236705384029915,0.11251199576425427,1.7415585086047485,1.1515694412030006,0.7204529950831288,2.1888238664265955,0.5753242853652482,0.15024094929146536,0.8889135285372264,1.1116127835890854,0.8648501103571508,0.9243149048948273,0.7191297718995571
base__cpu_core_weighted__f1__h16__lightgbm__s0__wls__nn0,1,16,lightgbm,wls,False,0.7892731254510011,1.9513353391452983,0.6841046133143234,0.6745248555962674,True,131.29275142248974,0.0,0.5563252178919057,0.0,True,1.0968776346047082,1.1456182258804664,2.2896318224234387,0.1502474428147269,1,6,0.21716804505192822,0.8648501103571508,109.38732703999996,0.0,0.0,0.01985505807604487,0.698236209007578,1.896498917533169,1.152146185477968,0.7253384064308479,2.2896318224234387,0.5754122069246034,0.1502474428147269,0.8888684606282032,1.1116127835890854,0.8648501103571508,0.9126126203823468,0.7100252327997344
base__cpu_core_weighted__f1__h16__lightgbm__s0__mint__nn0,1,16,lightgbm,mint,False,0.7901883349375971,1.9579000720008368,0.6819755511325507,0.6753070075876123,True,131.29275142248974,0.0,0.5563252178919057,0.0,True,1.103309909510883,1.1524583345882913,2.3451283791874475,0.15024217329112433,2,5,0.2284472004326687,0.8648501103571508,109.38732703999996,0.0,0.0,0.01985505807604487,0.9398060822661239,1.8910860434167343,1.1515588449640284,0.7208994486936212,2.3451283791874475,0.5753956622988399,0.15024217329112433,0.8888588147243847,1.1116127835890854,0.8648501103571508,0.9136708494045042,0.7108485496058267
base__cpu_core_weighted__f1__h16__persistence__s0__independent__nn0,1,16,persistence,independent,False,1.1116127835890854,2.762045711858039,0.3670911219883608,0.9500012456409701,True,0.0,0.0,0.0,0.0,True,1.408519067814641,1.469284455426566,2.254445649339148,0.06800853081565064,0,0,0.0,1.1116127835890854,0.0004386670007079,0.0,0.0,0.0,0.0,2.254445649339148,1.9825568358983447,0.9514093069816201,2.234593831773506,0.8907309501674011,0.06800853081565064,1.4778883697268208,1.1116127835890854,1.1116127835890854,1.0,1.0
base__cpu_core_weighted__f1__h16__persistence__s0__bottom_up__nn0,1,16,persistence,bottom_up,False,1.1116127835890854,2.762045711858039,0.3670911219883608,0.9500012456409701,True,0.0,0.0,0.0,0.0,True,1.408519067814641,1.469284455426566,2.254445649339148,0.06800853081565064,0,0,0.0,1.1116127835890854,0.0004386670007079,0.0,0.0,0.0,0.0,2.254445649339148,1.9825568358983447,0.9514093069816201,2.234593831773506,0.8907309501674011,0.06800853081565064,1.4778883697268208,1.1116127835890854,1.1116127835890854,1.0,1.0
base__cpu_core_weighted__f1__h16__persistence__s0__wls__nn0,1,16,persistence,wls,False,1.1116127835890743,2.762045711858037,0.3670911219883617,0.9500012456409607,True,0.0,0.0,0.0,0.0,True,1.4085190678146389,1.4692844554265632,2.25444564933913,0.06800853081565061,0,0,9.446405385453065e-14,1.1116127835890854,0.0004386670007079,0.0,0.0,0.0,0.0,2.25444564933913,1.9825568358983436,0.9514093069816196,2.234593831773507,0.8907309501674012,0.06800853081565061,1.477888369726821,1.1116127835890854,1.1116127835890854,0.99999999999999,0.99999999999999
base__cpu_core_weighted__f1__h16__persistence__s0__mint__nn0,1,16,persistence,mint,False,1.1116127835889964,2.7620457118579917,0.36709112198838256,0.950001245640894,True,0.0,0.0,0.0,0.0,True,1.4085190678146273,1.4692844554265512,2.2544456493390803,0.06800853081565066,0,0,4.2019915910114595e-13,1.1116127835890854,0.0004386670007079,0.0,0.0,0.0,0.0,2.2544456493390803,1.9825568358983465,0.9514093069816191,2.234593831773475,0.8907309501674014,0.06800853081565066,1.4778883697268204,1.1116127835890854,1.1116127835890854,0.99999999999992,0.99999999999992
base__cpu_core_weighted__f1__h16__ridge__s0__independent__nn0,1,16,ridge,independent,False,1.047340358377533,2.4168455092282914,0.5154068797592144,0.8950730503981995,True,110.65440863300111,110.65440863300111,0.4688746128516996,0.4688746128516996,False,1.251302964526264,1.3104026243870965,2.5681618004524034,0.07998897352695532,0,0,0.0,1.047340358377533,0.1007227919990327,0.0,0.06949270326615706,0.0,0.3540818690228002,2.4876537020266998,1.283528654337717,0.7527701941635866,2.5681618004524034,0.607865607799643,0.07998897352695532,0.9791518193768437,1.1116127835890854,1.047340358377533,1.0,0.942180922925306
base__cpu_core_weighted__f1__h16__ridge__s0__bottom_up__nn0,1,16,ridge,bottom_up,False,0.9240690084130804,2.332058539555174,0.548811148762727,0.7897234738667339,True,110.65440863300111,0.0,0.4688746128516996,0.0,True,1.251302964526264,1.3104026243870965,2.5681618004524034,0.07998897352695532,0,0,0.05860932660646245,1.047340358377533,0.1007227919990327,0.0,0.06949270326615706,0.0,0.3540818690228002,2.4876537020266998,1.283528654337717,0.7527701941635866,2.5681618004524034,0.607865607799643,0.07998897352695532,0.9791518193768437,1.1116127835890854,1.047340358377533,0.882300582634459,0.8312867772440697
base__cpu_core_weighted__f1__h16__ridge__s0__wls__nn0,1,16,ridge,wls,False,0.9436761733406344,2.3433155173518947,0.5444448079022619,0.806480056176379,True,110.65440863300111,0.0,0.4688746128516996,0.0,True,1.2854972378302896,1.3469258765465677,2.65426728436881,0.0799919096149198,0,7,0.18178819494558587,1.047340358377533,0.1007227919990327,0.0,0.06949270326615706,0.0,0.5360865680532115,2.6376826501893884,1.284047474684053,0.7551849158816533,2.65426728436881,0.6079224008932966,0.0799919096149198,0.9793840291799059,1.1116127835890854,1.047340358377533,0.9010214929581364,0.848925261810834
base__cpu_core_weighted__f1__h16__ridge__s0__mint__nn0,1,16,ridge,mint,False,0.9403770748397242,2.34104012630443,0.5453290788748679,0.8036605962604562,True,110.65440863300111,0.0,0.4688746128516996,0.0,True,1.279439598968975,1.3404547057221758,2.657323524365952,0.08000802434398178,0,7,0.1696788233556614,1.047340358377533,0.1007227919990327,0.0,0.06949270326615706,0.0,0.5327773917072041,2.593162963575126,1.2839113707293301,0.7544677111409968,2.657323524365952,0.6079904137427397,0.08000802434398178,0.9792131848846999,1.1116127835890854,1.047340358377533,0.897871515518118,0.8459574131592035
base__cpu_core_weighted__f1__h1__lightgbm__s0__independent__nn0,1,1,lightgbm,independent,False,0.8458250834966149,2.209779976246478,0.5763667588806213,0.7208950049455791,True,127.44703509795418,127.44703509795418,0.540029809737094,0.540029809737094,False,1.0345034356324225,1.0784409725117516,1.9752886325882328,0.1351985370192638,0,0,0.0,0.8458250834966149,6.6384330410000985,0.0,0.0,0.013576995139435742,0.08689276889238874,1.809429405212148,1.1310630321816226,0.7334957068505157,1.9752886325882328,0.5677419564686194,0.1351985370192638,0.889306779106556,1.0957052557717806,0.8458250834966149,1.0,0.7719458121069631
base__cpu_core_weighted__f1__h1__lightgbm__s0__bottom_up__nn0,1,1,lightgbm,bottom_up,False,0.7805449359194851,1.8930558797082382,0.6891013543734275,0.6652568674291107,True,127.44703509795418,0.0,0.540029809737094,0.0,True,1.0345034356324225,1.0784409725117516,1.9752886325882328,0.1351985370192638,0,0,0.06750372621713675,0.8458250834966149,6.6384330410000985,0.0,0.0,0.013576995139435742,0.08689276889238874,1.809429405212148,1.1310630321816226,0.7334957068505157,1.9752886325882328,0.5677419564686194,0.1351985370192638,0.889306779106556,1.0957052557717806,0.8458250834966149,0.9228207476334662,0.712367611461071
base__cpu_core_weighted__f1__h1__lightgbm__s0__wls__nn0,1,1,lightgbm,wls,False,0.7733649699892712,1.9103525960443182,0.6833940820476816,0.6591373970140536,True,127.44703509795418,0.0,0.540029809737094,0.0,True,1.0703616150331396,1.11671413958613,2.0912085568984167,0.13520385788007064,2,5,0.20473672481703667,0.8458250834966149,6.6384330410000985,0.0,0.0,0.016292394167322886,0.5729491948841883,1.9384504498097537,1.1308241956156986,0.7397594357534235,2.0912085568984167,0.5678656705293673,0.13520385788007064,0.8892191387452472,1.0957052557717806,0.8458250834966149,0.9143320351676072,0.7058147854228709
base__cpu_core_weighted__f1__h1__lightgbm__s0__mint__nn0,1,1,lightgbm,mint,False,0.7730862362246635,1.907810600638097,0.6842360997287757,0.6588998327912186,True,127.44703509795418,0.0,0.540029809737094,0.0,True,1.0692624683159118,1.1155351333772705,2.1067188956435667,0.13519713502519184,3,4,0.2009101301515318,0.8458250834966149,6.6384330410000985,0.0,0.0,0.016292394167322886,0.6191109783582697,1.9201304153301082,1.130742718038096,0.7349447018435712,2.1067188956435667,0.5678805517652258,0.13519713502519184,0.8892228605656224,1.0957052557717806,0.8458250834966149,0.914002494497738,0.7055603978828464
base__cpu_core_weighted__f1__h1__persistence__s0__independent__nn0,1,1,persistence,independent,False,1.0957052557717806,2.7197339628686676,0.358281127535494,0.9338673694957358,True,0.0,0.0,0.0,0.0,True,1.391345895714105,1.4522036370792681,2.3069031244356757,0.07045670352987528,0,0,0.0,1.0957052557717806,0.0001715410007818,0.0,0.0,0.0,0.0,2.3069031244356757,1.9861504015131952,0.9595826148334731,2.064964159181155,0.8791352473353032,0.07045670352987528,1.4722290191700578,1.0957052557717806,1.0957052557717806,1.0,1.0
base__cpu_core_weighted__f1__h1__persistence__s0__bottom_up__nn0,1,1,persistence,bottom_up,False,1.0957052557717806,2.7197339628686676,0.358281127535494,0.9338673694957358,True,0.0,0.0,0.0,0.0,True,1.391345895714105,1.4522036370792681,2.3069031244356757,0.07045670352987528,0,0,0.0,1.0957052557717806,0.0001715410007818,0.0,0.0,0.0,0.0,2.3069031244356757,1.9861504015131952,0.9595826148334731,2.064964159181155,0.8791352473353032,0.07045670352987528,1.4722290191700578,1.0957052557717806,1.0957052557717806,1.0,1.0
base__cpu_core_weighted__f1__h1__persistence__s0__wls__nn0,1,1,persistence,wls,False,1.0957052557717735,2.7197339628686654,0.358281127535495,0.9338673694957298,True,0.0,0.0,0.0,0.0,True,1.391345895714102,1.4522036370792648,2.3069031244356717,0.07045670352987528,0,0,8.93442060708958e-14,1.0957052557717806,0.0001715410007818,0.0,0.0,0.0,0.0,2.3069031244356717,1.9861504015131877,0.9595826148334726,2.0649641591811467,0.8791352473353036,0.07045670352987528,1.472229019170058,1.0957052557717806,1.0957052557717806,0.9999999999999936,0.9999999999999936
base__cpu_core_weighted__f1__h1__persistence__s0__mint__nn0,1,1,persistence,mint,False,1.0957052557718627,2.7197339628687067,0.3582811275354755,0.9338673694958058,True,0.0,0.0,0.0,0.0,True,1.3913458957141212,1.4522036370792855,2.306903124435754,0.07045670352987525,0,0,4.81395801645455e-13,1.0957052557717806,0.0001715410007818,0.0,0.0,0.0,0.0,2.306903124435754,1.9861504015131937,0.9595826148334745,2.0649641591811925,0.8791352473353026,0.07045670352987525,1.4722290191700573,1.0957052557717806,1.0957052557717806,1.000000000000075,1.000000000000075
base__cpu_core_weighted__f1__h1__ridge__s0__independent__nn0,1,1,ridge,independent,False,1.0386258182547239,2.3873967764269075,0.5055286095960037,0.8852186805480828,True,111.69797010308775,111.69797010308775,0.47329648348765996,0.47329648348765996,False,1.2411269929819277,1.2996482418995434,2.5473374832200193,0.07945057116513478,0,0,0.0,1.0386258182547239,0.0088935000003402,0.0,0.11404675917126021,0.0,0.35028647459744205,2.5473374832200193,1.277374359604288,0.7581520085368049,2.4443474019625064,0.6001959854470273,0.07945057116513478,0.9810311409377132,1.0957052557717806,1.0386258182547239,1.0,0.9479062118061561
base__cpu_core_weighted__f1__h1__ridge__s0__bottom_up__nn0,1,1,ridge,bottom_up,False,0.9159785024691542,2.296296745496997,0.5425454167336252,0.780686621798664,True,111.69797010308775,0.0,0.47329648348765996,0.0,True,1.2411269929819277,1.2996482418995434,2.5473374832200193,0.07945057116513478,0,0,0.059162060435957495,1.0386258182547239,0.0088935000003402,0.0,0.11404675917126021,0.0,0.35028647459744205,2.5473374832200193,1.277374359604288,0.7581520085368049,2.4443474019625064,0.6001959854470273,0.07945057116513478,0.9810311409377132,1.0957052557717806,1.0386258182547239,0.8819138580709821,0.8359716243434167
base__cpu_core_weighted__f1__h1__ridge__s0__wls__nn0,1,1,ridge,wls,False,0.9349370499453465,2.308931521662714,0.5374975175015086,0.7968449534008804,True,111.69797010308775,0.0,0.47329648348765996,0.0,True,1.2733891751392712,1.3341037601935073,2.6843659794998818,0.07945392270460017,0,7,0.18306497220764337,1.0386258182547239,0.0088935000003402,0.0,0.11404675917126021,0.0,0.5186412143264453,2.6843659794998818,1.2778242058002722,0.7610637317372251,2.5294789427661923,0.6002564693578013,0.07945392270460017,0.9812809741089253,1.0957052557717806,1.0386258182547239,0.9001673495045474,0.8532742222604437
base__cpu_core_weighted__f1__h1__ridge__s0__mint__nn0,1,1,ridge,mint,False,0.9320871074165237,2.306821878507999,0.5383422973812328,0.7944159531578074,True,111.69797010308775,0.0,0.47329648348765996,0.0,True,1.268683672448598,1.3290752136009716,2.6417942060589645,0.07947636678209088,0,7,0.17275226347674316,1.0386258182547239,0.0088935000003402,0.0,0.11404675917126021,0.0,0.5539414016889782,2.6417942060589645,1.2776605416899354,0.7603604137056805,2.540058986693026,0.6003098102427034,0.07947636678209088,0.9811253819677854,1.0957052557717806,1.0386258182547239,0.8974233944836604,0.8506732102512282
base__cpu_core_weighted__f1__h8__lightgbm__s0__independent__nn0,1,8,lightgbm,independent,False,0.8619293246865776,2.2499700188930376,0.5791503092392865,0.7344717537034551,True,132.7397281498307,132.7397281498307,0.5624564752111471,0.5624564752111471,False,1.0536113032789494,1.09947138588605,2.081802796860142,0.14303286015872352,0,0,0.0,0.8619293246865776,53.876376333000735,0.0,0.0,0.014949470788734077,0.1554744962028344,1.7768245255286672,1.149809394010302,0.761773957929364,2.081802796860142,0.572021755931432,0.14303286015872352,0.8900138325340149,1.1125931579402315,0.8619293246865776,1.0,0.7747030606248617
base__cpu_core_weighted__f1__h8__lightgbm__s0__independent__nn1,1,8,lightgbm,independent,True,0.7935678500243805,1.9377747427792966,0.6878379299235888,0.6762192140313005,True,132.7397281498307,0.0,0.5624564752111471,0.0,True,1.0522761608005287,1.098045725273499,2.0733788011163345,0.14303286015872352,2,0,0.07133126153446215,0.8619293246865776,53.876376333000735,0.0,0.0,0.014949470788734077,0.0,1.77590252392353,1.149809394010302,0.761773957929364,2.0733788011163345,0.572021755931432,0.14303286015872352,0.8900138325340149,1.1125931579402315,0.8619293246865776,0.9206878421417495,0.7132596891873129
base__cpu_core_weighted__f1__h8__lightgbm__s0__bottom_up__nn0,1,8,lightgbm,bottom_up,False,0.7941093241956438,1.9388705578793837,0.6874847736731224,0.6766806178526609,True,132.7397281498307,0.0,0.5624564752111471,0.0,True,1.0536113032789494,1.09947138588605,2.081802796860142,0.14303286015872352,0,0,0.07030705940139338,0.8619293246865776,53.876376333000735,0.0,0.0,0.014949470788734077,0.1554744962028344,1.7768245255286672,1.149809394010302,0.761773957929364,2.081802796860142,0.572021755931432,0.14303286015872352,0.8900138325340149,1.1125931579402315,0.8619293246865776,0.9213160539402752,0.7137463667903514
base__cpu_core_weighted__f1__h8__lightgbm__s0__bottom_up__nn1,1,8,lightgbm,bottom_up,True,0.7935678500243805,1.9377747427792966,0.6878379299235888,0.6762192140313005,True,132.7397281498307,0.0,0.5624564752111471,0.0,True,1.0522761608005287,1.098045725273499,2.0733788011163345,0.14303286015872352,2,0,0.07133126153446215,0.8619293246865776,53.876376333000735,0.0,0.0,0.014949470788734077,0.0,1.77590252392353,1.149809394010302,0.761773957929364,2.0733788011163345,0.572021755931432,0.14303286015872352,0.8900138325340149,1.1125931579402315,0.8619293246865776,0.9206878421417495,0.7132596891873129
base__cpu_core_weighted__f1__h8__lightgbm__s0__wls__nn0,1,8,lightgbm,wls,False,0.7873944212939674,1.9529414288426397,0.6829323111228862,0.6709586794420654,True,132.7397281498307,0.0,0.5624564752111471,0.0,True,1.0928926828047847,1.141421374929106,2.2139355646470746,0.14303992648403738,0,7,0.2181681990036517,0.8619293246865776,53.876376333000735,0.0,0.0,0.008969682473240446,0.7713926926986785,1.9127767382043843,1.1503420092705885,0.7677488631889609,2.2139355646470746,0.572186890180623,0.14303992648403738,0.8902187876578246,1.1125931579402315,0.8619293246865776,0.91352550463495,0.7077110043995671
base__cpu_core_weighted__f1__h8__lightgbm__s0__wls__nn1,1,8,lightgbm,wls,True,0.7906225858799558,1.953236791535927,0.6828363972905875,0.673709480043468,True,132.7397281498307,0.0,0.5624564752111471,0.0,True,1.0834525530550876,1.1313412363828192,2.1758573345350083,0.14303992648403738,0,7,0.21182587418294715,0.8619293246865776,53.876376333000735,0.0,0.0,0.008969682473240446,0.0,1.8847740600685714,1.1503420092705885,0.7677488631889609,2.1758573345350083,0.572186890180623,0.14303992648403738,0.8902187876578246,1.1125931579402315,0.8619293246865776,0.9172707822273585,0.7106124824132957
base__cpu_core_weighted__f1__h8__lightgbm__s0__mint__nn0,1,8,lightgbm,mint,False,0.7877895503581098,1.9553754720650365,0.6821414656975948,0.6712953789003249,True,132.7397281498307,0.0,0.5624564752111471,0.0,True,1.0967304775472884,1.1455001526274349,2.256707587415843,0.143030788847175,2,5,0.22326960775456278,0.8619293246865776,53.876376333000735,0.0,0.0,0.008969682473240446,0.8879985648508042,1.9029745722237879,1.1497816635312266,0.7623578685518343,2.256707587415843,0.5720734842707428,0.143030788847175,0.8901873779904098,1.1125931579402315,0.8619293246865776,0.913983928606412,0.7080661468533225
base__cpu_core_weighted__f1__h8__lightgbm__s0__mint__nn1,1,8,lightgbm,mint,True,0.7914162462398947,1.9547544756382087,0.682343327358476,0.6743857780875346,True,132.7397281498307,0.0,0.5624564752111471,0.0,True,1.0860663667365833,1.134113051253292,2.2078239634096657,0.143030788847175,2,5,0.2159421725773449,0.8619293246865776,53.876376333000735,0.0,0.0,0.008969682473240446,0.0,1.877209420555029,1.1497816635312266,0.7623578685518343,2.2078239634096657,0.5720734842707428,0.143030788847175,0.8901873779904098,1.1125931579402315,0.8619293246865776,0.9181915773983865,0.7113258252504997
base__cpu_core_weighted__f1__h8__lightgbm__s0__ols__nn0,1,8,lightgbm,ols,False,0.8367680251039422,2.1668086607063017,0.6096855087174722,0.7130311746436392,True,132.7397281498307,0.0,0.5624564752111471,0.0,True,1.3212411529544663,1.3333013735818124,2.1379786176558886,0.5362045393111561,0,7,0.47257085274033794,0.8619293246865776,53.876376333000735,0.0,0.0,0.011959576630987264,2.6669855887101597,1.8610333102097307,1.2926101912614882,0.983922427653962,2.1379786176558886,1.1404252148217966,0.5362045393111561,1.2965137697672433,1.1125931579402315,0.8619293246865776,0.9708081638923415,0.7520880558469993
base__cpu_core_weighted__f1__h8__lightgbm__s0__ols__nn1,1,8,lightgbm,ols,True,0.8327629548871281,2.0804181567580358,0.6401886813114506,0.7096183531261459,True,132.7397281498307,0.0,0.5624564752111471,0.0,True,1.2650342191786024,1.2845860066536992,2.117941141255587,0.4038806763757126,0,7,0.4304308311709048,0.8619293246865776,53.876376333000735,0.0,0.0,0.011959576630987264,0.0,1.844322132333578,1.2862801196721887,0.952563191774039,2.117941141255587,1.0146649561829268,0.4038806763757126,1.235587316656183,1.1125931579402315,0.8619293246865776,0.9661615297634116,0.7484882941657135
base__cpu_core_weighted__f1__h8__persistence__s0__independent__nn0,1,8,persistence,independent,False,1.1125931579402315,2.763102214981364,0.36530152893673984,0.9480687388933808,True,0.0,0.0,0.0,0.0,True,1.4087321371023267,1.4698666702050913,2.2998753917282144,0.07141969169833116,0,0,0.0,1.1125931579402315,0.0002918320005846,0.0,0.0,0.0,0.0,2.2998753917282144,1.9787953759546786,0.9915764957720468,2.1598817279859968,0.8856483934791858,0.07141969169833116,1.4739278830978342,1.1125931579402315,1.1125931579402315,1.0,1.0
