hierarchy,unit,base_model,horizon,fold,method,threshold,threshold_value,n_paired,eval_days,y_min,y_max,yhat_min,yhat_max,coherence_error,false_alarms_per_day,npz_path,tp,fp,fn,tn,n_actual_peaks,n_predicted_peaks,precision,precision_valid,recall,recall_valid,f1,f1_valid,specificity,false_positive_rate,high_load_mae,low_load_mae,peak_magnitude_mae,signed_peak_bias,max_underprediction,max_overprediction,predicted_actual_peak_ratio,invalid_reason
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,2,bottom_up,q90,4.978273174477393,4852,2.3746252943518513,1.8000000000057879,36.562994350350365,2.203514273951373,36.13732261134592,0.0,104.8586488959994,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__lightgbm__s0.npz,463,249,157,3983,620,712,0.6502808988764045,True,0.7467741935483871,True,0.6951951951951951,True,0.9411625708884688,0.05883742911153119,3.6481786765605455,0.6356007430527186,3.6481786765605455,-1.9372887106037224,-19.17326731814604,15.85678864235194,0.9157209272503961,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,2,bottom_up,q95,8.180833333253458,4852,2.3746252943518513,1.8000000000057879,36.562994350350365,2.203514273951373,36.13732261134592,0.0,44.63862161837725,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__lightgbm__s0.npz,259,106,78,4409,337,365,0.7095890410958904,True,0.7685459940652819,True,0.7378917378917379,True,0.9765227021040974,0.023477297895902548,5.131999973221492,0.7136764414376523,5.131999973221492,-3.7279953870974403,-19.17326731814604,12.52864191497791,0.8220723349070542,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,2,wls,q90,4.978273174477393,4852,2.3746252943518513,1.8000000000057879,36.562994350350365,2.23506231511782,34.73789499143062,0.0,113.28103033342907,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__lightgbm__s0.npz,468,269,152,3963,620,737,0.6350067842605156,True,0.7548387096774194,True,0.6897568165070007,True,0.9364366729678639,0.0635633270321361,3.60673047737222,0.6370251781979327,3.60673047737222,-2.285968000416858,-19.355207020798655,13.961706751856486,0.8857910205641406,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,2,wls,q95,8.180833333253458,4852,2.3746252943518513,1.8000000000057879,36.562994350350365,2.23506231511782,34.73789499143062,0.0,43.79638347463429,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__lightgbm__s0.npz,262,104,75,4411,337,366,0.7158469945355191,True,0.7774480712166172,True,0.7453769559032716,True,0.9769656699889258,0.023034330011074196,5.254806182128491,0.7001536581898397,5.254806182128491,-4.2190429174146855,-19.355207020798655,13.961706751856486,0.7898045537137851,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,2,mint,q90,4.978273174477393,4852,2.3746252943518513,1.8000000000057879,36.562994350350365,2.222037705068583,35.42952324778118,0.0,108.64872054284275,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__lightgbm__s0.npz,467,258,153,3974,620,725,0.6441379310344828,True,0.7532258064516129,True,0.6944237918215613,True,0.9390359168241966,0.0609640831758034,3.5870370409297587,0.6338508397366941,3.5870370409297587,-2.113642939937065,-19.265288372977427,14.821890886682159,0.9005830461605782,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,2,mint,q95,8.180833333253458,4852,2.3746252943518513,1.8000000000057879,36.562994350350365,2.222037705068583,35.42952324778118,0.0,43.79638347463429,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__lightgbm__s0.npz,261,104,76,4411,337,365,0.7150684931506849,True,0.7744807121661721,True,0.7435897435897434,True,0.9769656699889258,0.023034330011074196,5.13353242965865,0.7035258671865282,5.13353242965865,-3.976356305870531,-19.265288372977427,13.253454234710969,0.8057520088914613,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,0,independent,q90,4.4105649717115325,4295,2.102023008912037,1.7963276836116098,33.59895103311185,1.1601430149750152,34.95778421677314,171.44483583057644,150.33137061784828,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__lightgbm__s0.npz,482,316,182,3315,664,798,0.6040100250626567,True,0.7259036144578314,True,0.6593707250341998,True,0.9129716331589094,0.08702836684109061,3.7198402293283257,0.6088150202951923,3.7198402293283257,-1.8922833602677378,-27.676213406720404,23.50845407501406,0.9285109225943361,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,0,independent,q95,6.208177966037405,4295,2.102023008912037,1.7963276836116098,33.59895103311185,1.1601430149750152,34.95778421677314,171.44483583057644,75.64141749442366,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__lightgbm__s0.npz,239,159,100,3797,339,398,0.6005025125628141,True,0.7050147492625368,True,0.6485753052917232,True,0.9598078867542973,0.04019211324570273,5.837240114534344,0.6829516815315241,5.837240114534344,-3.7139285948308243,-27.676213406720404,23.50845407501406,0.8530447078376987,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,0,bottom_up,q90,4.4105649717115325,4295,2.102023008912037,1.7963276836116098,33.59895103311185,1.600326354000342,31.665867885477102,0.0,146.52551313385212,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__lightgbm__s0.npz,532,308,132,3323,664,840,0.6333333333333333,True,0.8012048192771084,True,0.7074468085106382,True,0.9151748829523547,0.08482511704764528,3.442254714666367,0.5493052690953883,3.442254714666367,-1.6787152513911225,-21.164591704907718,17.384231754796524,0.9641964845129407,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,0,bottom_up,q95,6.208177966037405,4295,2.102023008912037,1.7963276836116098,33.59895103311185,1.600326354000342,31.665867885477102,0.0,98.00083021290109,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__lightgbm__s0.npz,272,206,67,3750,339,478,0.5690376569037657,True,0.8023598820058997,True,0.6658506731946146,True,0.9479271991911021,0.052072800808897875,5.243451503177771,0.6326224729642463,5.243451503177771,-3.5587200747467556,-21.164591704907718,17.384231754796524,0.8710514501442023,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,0,wls,q90,4.4105649717115325,4295,2.102023008912037,1.7963276836116098,33.59895103311185,1.7773858981632789,32.233902146797455,0.0,155.08869247284346,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__lightgbm__s0.npz,535,326,129,3305,664,861,0.6213704994192799,True,0.8057228915662651,True,0.701639344262295,True,0.9102175709171028,0.08978242908289727,3.3703900402741347,0.5503922822063118,3.3703900402741347,-1.7767901126568437,-24.15486210803855,20.19660040656581,0.94780894166878,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,0,wls,q95,6.208177966037405,4295,2.102023008912037,1.7963276836116098,33.59895103311185,1.7773858981632789,32.233902146797455,0.0,76.5928818654227,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__lightgbm__s0.npz,263,161,76,3795,339,424,0.6202830188679245,True,0.775811209439528,True,0.6893840104849279,True,0.9593023255813954,0.040697674418604654,5.30276072340176,0.6164756011627773,5.30276072340176,-3.629995014411284,-24.15486210803855,20.19660040656581,0.8627823843045175,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,0,mint,q90,4.4105649717115325,4295,2.102023008912037,1.7963276836116098,33.59895103311185,1.7947083395446601,31.710940157112272,0.0,157.9430855858406,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__lightgbm__s0.npz,532,332,132,3299,664,864,0.6157407407407407,True,0.8012048192771084,True,0.6963350785340313,True,0.9085651335720187,0.09143486642798128,3.355429542280432,0.5457667921603894,3.355429542280432,-1.7546163999136817,-23.478792867803133,19.560752914088543,0.9515139957764489,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,0,mint,q95,6.208177966037405,4295,2.102023008912037,1.7963276836116098,33.59895103311185,1.7947083395446601,31.710940157112272,0.0,82.30166809141693,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__lightgbm__s0.npz,266,173,73,3783,339,439,0.6059225512528473,True,0.7846607669616519,True,0.6838046272493574,True,0.9562689585439839,0.04373104145601618,5.247413980559726,0.6144618551564291,5.247413980559726,-3.6138804870235086,-23.478792867803133,19.560752914088543,0.864651934648176,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,1,independent,q90,4.692372881319361,4778,2.3384088327314814,1.7536723164125938,32.57853107326954,1.9906371164096308,31.916045261054933,132.7397281498307,97.07455634900363,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__lightgbm__s0.npz,299,227,121,4131,420,526,0.5684410646387833,True,0.7119047619047619,True,0.6321353065539113,True,0.947911886186324,0.052088113813676,4.15749557932449,0.5443208283699361,4.15749557932449,-2.418313318718739,-23.747113453794356,21.936465426113124,0.8945598805514413,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,1,independent,q95,7.138686440503589,4778,2.3384088327314814,1.7536723164125938,32.57853107326954,1.9906371164096308,31.916045261054933,132.7397281498307,39.342992000477246,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__lightgbm__s0.npz,144,92,86,4456,230,236,0.6101694915254238,True,0.6260869565217392,True,0.6180257510729614,True,0.9797713280562885,0.020228671943711522,6.099093522983697,0.597077133479819,6.099093522983697,-4.515356056009616,-23.747113453794356,21.936465426113124,0.7827046492828552,
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,1,bottom_up,q90,4.692372881319361,4778,2.3384088327314814,1.7536723164125938,32.57853107326954,1.9938052102634805,32.16351715461797,0.0,93.22578539243521,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__lightgbm__s0.npz,334,218,86,4140,420,552,0.605072463768116,True,0.7952380952380952,True,0.6872427983539093,True,0.9499770536943553,0.05002294630564479,3.7045088191432267,0.5136210754856887,3.7045088191432267,-1.499176566582363,-19.02404928817354,14.362869415598722,0.980760121832355,
