hierarchy,method,model,horizon,top_mae_mean,top_mae_std,top_mase_mean,top_mase_std,bottom_mae_macro_mean,bottom_mae_macro_std,worst_child_mae_mean,worst_child_mae_max,coherence_error_mean,coherence_error_max,adjustment_mae_mean,infer_seconds_total_mean,outer_fold_count
disk_ud,bottom_up,lightgbm,1,53122997248.04157,28857216244.787746,40.39059156552495,22.32357541875865,15566716226.384727,4402901267.214772,40018989605.27634,48003261651.74008,0.0,0.0,48659341668.92754,0.1280943763340474,3
disk_ud,bottom_up,lightgbm,8,51360521558.74418,11866812738.970057,38.17719024389847,5.01432272903908,16504217078.494997,2177540231.459817,46702460787.226685,48994750490.78008,0.0,0.0,45341789587.702065,1.0403367640004337,3
disk_ud,bottom_up,persistence,1,1549522849.3455029,362609210.1048966,1.1733823146893072,0.34244602009451935,246208487.35392702,57962342.95081111,874235344.9469161,978161272.6561179,0.0,0.0,0.0,0.0006216803352193286,3
disk_ud,bottom_up,persistence,8,1550783002.8322742,362890355.53197795,1.1746993810949877,0.34077353722470505,246404372.25200737,58006555.19550522,874960962.8771363,978974672.9593811,0.0,0.0,0.0,0.0013272503347252496,3
disk_ud,bottom_up,ridge,1,2012543448.9063501,487078064.3687862,1.5374937276367426,0.5235129088143828,381007280.44358516,89010216.30692598,1342170829.862117,1612370733.841185,0.0,0.0,945603562.8409365,0.0022888760007238793,3
disk_ud,bottom_up,ridge,8,1983094736.5554597,521513139.08614874,1.5157625409611537,0.5410438744189182,376422094.4616976,94596995.41851425,1309679305.5382528,1611397409.5933774,0.0,0.0,914334943.6199989,0.012413250001069779,3
disk_ud,bottom_up_nn,lightgbm,1,53122997248.04157,28857216244.787746,40.39059156552495,22.32357541875865,15566716226.384727,4402901267.214772,40018989605.27634,48003261651.74008,0.0,0.0,48659341668.92754,0.12812825133369188,3
disk_ud,bottom_up_nn,lightgbm,8,51360521558.74418,11866812738.970057,38.17719024389847,5.01432272903908,16504217078.494997,2177540231.459817,46702460787.226685,48994750490.78008,0.0,0.0,45341789587.702065,1.0404051950002515,3
disk_ud,bottom_up_nn,persistence,1,1549522849.3455029,362609210.1048966,1.1733823146893072,0.34244602009451935,246208487.35392702,57962342.95081111,874235344.9469161,978161272.6561179,0.0,0.0,0.0,0.0006821530017380913,3
disk_ud,bottom_up_nn,persistence,8,1550783002.8322742,362890355.53197795,1.1746993810949877,0.34077353722470505,246404372.25200737,58006555.19550522,874960962.8771363,978974672.9593811,0.0,0.0,0.0,0.0013679310031875502,3
disk_ud,bottom_up_nn,ridge,1,2012543448.9063501,487078064.3687862,1.5374937276367426,0.5235129088143828,381007280.44358516,89010216.30692598,1342170829.862117,1612370733.841185,0.0,0.0,945603562.8409365,0.0023384453318916107,3
disk_ud,bottom_up_nn,ridge,8,1983094736.5554597,521513139.08614874,1.5157625409611537,0.5410438744189182,376422094.4616976,94596995.41851425,1309679305.5382528,1611397409.5933774,0.0,0.0,914334943.6199989,0.012466236000667172,3
disk_ud,independent,lightgbm,1,9643551577.605461,7014476673.529856,7.234725790484813,5.297779923433086,15566716226.384727,4402901267.214772,40018989605.27634,48003261651.74008,48659341668.92754,68883980256.34631,0.0,0.12787120966701573,3
disk_ud,independent,lightgbm,8,8520870799.788543,7410707881.26136,6.4744561036441395,5.6246292555410236,16504217078.494997,2177540231.459817,46702460787.226685,48994750490.78008,45341789587.702065,63142255662.59999,0.0,1.0401119306673838,3
disk_ud,independent,persistence,1,1549522849.3455029,362609210.1048966,1.1733823146893072,0.34244602009451935,246208487.35392702,57962342.95081111,874235344.9469161,978161272.6561179,0.0,0.0,0.0,0.0004837500006639554,3
disk_ud,independent,persistence,8,1550783002.8322742,362890355.53197795,1.1746993810949877,0.34077353722470505,246404372.25200737,58006555.19550522,874960962.8771363,978974672.9593811,0.0,0.0,0.0,0.0011290700022072997,3
disk_ud,independent,ridge,1,1753483059.538901,458248703.25899625,1.3328684184716542,0.4468924475119479,381007280.44358516,89010216.30692598,1342170829.862117,1612370733.841185,945603562.8409365,1371630337.5730522,0.0,0.0020800420000644713,3
disk_ud,independent,ridge,8,1753682978.3988,458021718.13003045,1.3333373066346208,0.44434626990748327,376422094.4616976,94596995.41851425,1309679305.5382528,1611397409.5933774,914334943.6199989,1370320529.2032237,0.0,0.012194430666568223,3
disk_ud,mint,lightgbm,1,22297898739.95407,10500837357.36995,17.327180505688087,9.919763547704317,14172636888.715332,2573087892.323932,39142572197.892784,48167982008.99449,0.0,0.0,22444451243.512947,0.1279913066670512,3
disk_ud,mint,lightgbm,8,26597843187.159595,8954317969.954435,20.3811649646389,8.724482463075482,16921886353.108154,2215204522.972647,48938215731.78351,51173939496.23357,0.0,0.0,24806953584.60967,1.0402841813338455,3
