experiment_stage,eligible_for_final_claims,target,horizon,outer_fold,method,mae,rmse,r2,mase,mase_valid,peak_recall,peak_precision,beats_best_constituent,best_constituent_mae,train_seconds,is_oracle
development,False,cluster_mean_CU,8,outer_0,ens_inverse_mae,1.1569881480139985,2.8271435469439328,0.5778559614786023,1.1282918077563353,True,0.7461430575035063,0.6266195524146054,False,1.0549386927994826,7.997022040999582,False
development,False,cluster_mean_CU,8,outer_0,ens_stacking,1.043263410731409,2.5648728715953233,0.6525465498833081,1.0173877422000521,True,0.7391304347826086,0.6546583850931676,True,1.0549386927994826,7.997022040999582,False
development,False,cluster_mean_CU,8,outer_0,oracle_upper_bound,0.6225576254033259,2.047203476402083,0.7786462106763883,0.6071165636437542,True,0.8064516129032258,0.8493353028064993,False,1.0549386927994826,7.997022040999582,True
development,False,cluster_mean_CU,16,outer_0,persistence,1.3371361328925644,3.3570039290428446,0.40435864166310387,1.3039716501740806,True,0.6845070422535211,0.685472496473907,False,1.0497409042612866,11.909829084001103,False
development,False,cluster_mean_CU,16,outer_0,ewma,1.567949834127385,3.8082172094896642,0.23347809749193416,1.5290605663122392,True,0.680281690140845,0.4170984455958549,False,1.0497409042612866,11.909829084001103,False
development,False,cluster_mean_CU,16,outer_0,ridge,1.252738446281244,2.9594433886123213,0.5370850361085953,1.2216672475225963,True,0.647887323943662,0.6534090909090909,False,1.0497409042612866,11.909829084001103,False
development,False,cluster_mean_CU,16,outer_0,lightgbm,1.0497409042612866,2.5857694506066307,0.6466047184045405,1.0237045769032431,True,0.723943661971831,0.6353522867737948,False,1.0497409042612866,11.909829084001103,False
development,False,cluster_mean_CU,16,outer_0,static_router,1.0497409042612866,2.5857694506066307,0.6466047184045405,1.0237045769032431,True,0.723943661971831,0.6353522867737948,False,1.0497409042612866,11.909829084001103,False
development,False,cluster_mean_CU,16,outer_0,regime_router,1.054703545396465,2.5945842666812116,0.6441911822114299,1.028544131523805,True,0.7211267605633803,0.6344485749690211,False,1.0497409042612866,11.909829084001103,False
development,False,cluster_mean_CU,16,outer_0,constrained_mixture,1.0401975231858258,2.572297874328628,0.6502774278098322,1.0143978967058511,True,0.7366197183098592,0.6529338327091136,True,1.0497409042612866,11.909829084001103,False
development,False,cluster_mean_CU,16,outer_0,ens_mean,1.1796623655168397,2.8858872011617143,0.5598103261805303,1.1504036452022548,True,0.7352112676056338,0.6192170818505338,False,1.0497409042612866,11.909829084001103,False
development,False,cluster_mean_CU,16,outer_0,ens_inverse_mae,1.1549765331893371,2.8230490212935497,0.5787712692652403,1.1263300862547603,True,0.747887323943662,0.6196032672112018,False,1.0497409042612866,11.909829084001103,False
development,False,cluster_mean_CU,16,outer_0,ens_stacking,1.0401614463637276,2.5722863953147304,0.6502805491134334,1.0143627146835519,True,0.7323943661971831,0.6491885143570537,True,1.0497409042612866,11.909829084001103,False
development,False,cluster_mean_CU,16,outer_0,oracle_upper_bound,0.6189480290539303,2.050805693356017,0.7777047539260148,0.6035964947499448,True,0.8042253521126761,0.8497023809523809,False,1.0497409042612866,11.909829084001103,True
development,False,machine01_CU,1,outer_0,persistence,3.6689569772440516,13.28616588506983,0.17047350997553223,1.4040824479686353,True,0.5981818181818181,0.5960144927536232,False,3.1317383712744125,3.7305437920003897,False
development,False,machine01_CU,1,outer_0,ewma,4.595029606443845,13.611609421510641,0.12933742749441002,1.7584835304202227,True,0.6054545454545455,0.33467336683417087,False,3.1317383712744125,3.7305437920003897,False
development,False,machine01_CU,1,outer_0,ridge,3.872492836576502,11.488183980879043,0.37979725740895376,1.4819741020254709,True,0.5309090909090909,0.5149911816578483,False,3.1317383712744125,3.7305437920003897,False
development,False,machine01_CU,1,outer_0,lightgbm,3.1317383712744125,9.876727754285575,0.5415868323645823,1.1984928975752855,True,0.7436363636363637,0.5311688311688312,False,3.1317383712744125,3.7305437920003897,False
development,False,machine01_CU,1,outer_0,static_router,3.1317383712744125,9.876727754285575,0.5415868323645823,1.1984928975752855,True,0.7436363636363637,0.5311688311688312,False,3.1317383712744125,3.7305437920003897,False
development,False,machine01_CU,1,outer_0,regime_router,3.100496151428427,9.81289485029586,0.5474930971455809,1.1865367332502743,True,0.7509090909090909,0.5356679636835279,True,3.1317383712744125,3.7305437920003897,False
development,False,machine01_CU,1,outer_0,constrained_mixture,3.112163830343887,9.889900075414712,0.5403632708358042,1.1910018668768991,True,0.7381818181818182,0.5314136125654451,True,3.1317383712744125,3.7305437920003897,False
development,False,machine01_CU,1,outer_0,ens_mean,3.4529165965483877,11.109898934495698,0.4199690942355311,1.3214054069270973,True,0.6509090909090909,0.5359281437125748,False,3.1317383712744125,3.7305437920003897,False
development,False,machine01_CU,1,outer_0,ens_inverse_mae,3.409849571269481,10.911811028847493,0.44046843604369434,1.3049239778301127,True,0.6745454545454546,0.5292439372325249,False,3.1317383712744125,3.7305437920003897,False
