run_id,base_run_id,fold,horizon,base_model,seed,reconciliation_method,nonnegative,top_mae,top_rmse,top_r2,top_mase,mase_valid,mase_invalid_reason,coherence_before,coherence_after,is_coherent_after,macro_machine_mae,weighted_machine_mae,worst_machine_mae,best_machine_mae,machines_improved_vs_ind,machines_degraded_vs_ind,adj_magnitude,ind_top_mae,wall_train_sec_sum,mae_machine01_UM,mae_machine02_UM,mae_machine03_UM,mae_machine04_UM,mae_machine05_UM,mae_machine06_UM,mae_machine07_UM,pers_ind_mae,same_ind_mae,rel_mae_vs_independent,rel_mae_vs_pers_ind
base__memory_um__f2__h8__persistence__s0__bottom_up__nn1,base__memory_um__f2__h8__persistence__s0,2,8,persistence,0,bottom_up,True,1043003720.7891682,3663325447.401787,0.29649760487173127,0.9883334130080095,True,,0.0,0.0,True,191036776.90411717,160512950.6227378,451769564.84332687,5287976.108317215,0,0,0.0,1043003720.7891682,0.000378042000193,245820356.5802708,88091664.34042554,451769564.84332687,325191334.37524176,56909241.19148936,5287976.108317215,164187300.88974854,1043003720.7891682,1043003720.7891682,1.0,1.0
base__memory_um__f2__h8__persistence__s0__wls__nn0,base__memory_um__f2__h8__persistence__s0,2,8,persistence,0,wls,False,1043003720.7889507,3663325447.4017887,0.2964976048717304,0.9883334130078033,True,,0.0,0.0,True,191036776.90459737,160512950.62327012,451769564.84187067,5287976.108317336,3,4,0.006745504197345711,1043003720.7891682,0.000378042000193,245820356.58505455,88091664.34033772,451769564.84187067,325191334.3753627,56909241.1914904,5287976.108317336,164187300.88974836,1043003720.7891682,1043003720.7891682,0.9999999999997914,0.9999999999997914
base__memory_um__f2__h8__persistence__s0__wls__nn1,base__memory_um__f2__h8__persistence__s0,2,8,persistence,0,wls,True,1043003720.7889507,3663325447.4017887,0.2964976048717304,0.9883334130078033,True,,0.0,0.0,True,191036776.90459737,160512950.62327012,451769564.84187067,5287976.108317336,3,4,0.006745504197345711,1043003720.7891682,0.000378042000193,245820356.58505455,88091664.34033772,451769564.84187067,325191334.3753627,56909241.1914904,5287976.108317336,164187300.88974836,1043003720.7891682,1043003720.7891682,0.9999999999997914,0.9999999999997914
base__memory_um__f2__h8__persistence__s0__mint__nn0,base__memory_um__f2__h8__persistence__s0,2,8,persistence,0,mint,False,1043003720.7896671,3663325447.401792,0.29649760487172916,0.9883334130084822,True,,0.0,0.0,True,191036776.90357807,160512950.62217543,451769564.8428908,5287976.108317181,5,2,0.0057470473808522845,1043003720.7891682,0.000378042000193,245820356.5770505,88091664.34031692,451769564.8428908,325191334.3752547,56909241.191466324,5287976.108317181,164187300.88975015,1043003720.7891682,1043003720.7891682,1.0000000000004783,1.0000000000004783
base__memory_um__f2__h8__persistence__s0__mint__nn1,base__memory_um__f2__h8__persistence__s0,2,8,persistence,0,mint,True,1043003720.7896671,3663325447.401792,0.29649760487172916,0.9883334130084822,True,,0.0,0.0,True,191036776.90357807,160512950.62217543,451769564.8428908,5287976.108317181,5,2,0.0057470473808522845,1043003720.7891682,0.000378042000193,245820356.5770505,88091664.34031692,451769564.8428908,325191334.3752547,56909241.191466324,5287976.108317181,164187300.88975015,1043003720.7891682,1043003720.7891682,1.0000000000004783,1.0000000000004783
base__memory_um__f2__h8__persistence__s0__ols__nn0,base__memory_um__f2__h8__persistence__s0,2,8,persistence,0,ols,False,1043003720.7891706,3663325447.4017887,0.2964976048717304,0.9883334130080117,True,,0.0,0.0,True,191036776.9041163,160512950.62273708,451769564.8433217,5287976.108317112,4,3,2.3350710449181857e-05,1043003720.7891682,0.000378042000193,245820356.58027333,88091664.34042314,451769564.8433217,325191334.3752419,56909241.19148834,5287976.108317112,164187300.8897486,1043003720.7891682,1043003720.7891682,1.0000000000000022,1.0000000000000022
base__memory_um__f2__h8__persistence__s0__ols__nn1,base__memory_um__f2__h8__persistence__s0,2,8,persistence,0,ols,True,1043003720.7891706,3663325447.4017887,0.2964976048717304,0.9883334130080117,True,,0.0,0.0,True,191036776.9041163,160512950.62273708,451769564.8433217,5287976.108317112,4,3,2.3350710449181857e-05,1043003720.7891682,0.000378042000193,245820356.58027333,88091664.34042314,451769564.8433217,325191334.3752419,56909241.19148834,5287976.108317112,164187300.8897486,1043003720.7891682,1043003720.7891682,1.0000000000000022,1.0000000000000022
base__memory_um__f2__h8__ridge__s0__independent__nn0,base__memory_um__f2__h8__ridge__s0,2,8,ridge,0,independent,False,1063739741.8137753,3263651526.3300595,0.44162992228970765,1.007982530286277,True,,428265056.35127103,428265056.35127103,False,224244437.99396488,189089443.13660216,624820134.8466765,4603854.991434016,0,0,0.0,1063739741.8137753,0.0777400820006732,264179578.46971598,88865772.20556794,624820134.8466765,367240942.7086412,55180008.295732036,4603854.991434016,164820774.43998656,1043003720.7891682,1063739741.8137753,1.0,1.0198810614107086
base__memory_um__f2__h8__ridge__s0__independent__nn1,base__memory_um__f2__h8__ridge__s0,2,8,ridge,0,independent,True,1105377507.1309767,3301035381.1891956,0.4287648368571316,1.0474378015242733,True,,428265056.35127103,0.0,True,224244437.99396488,189089443.13660216,624820134.8466765,4603854.991434016,0,0,53533132.04390888,1063739741.8137753,0.0777400820006732,264179578.46971598,88865772.20556794,624820134.8466765,367240942.7086412,55180008.295732036,4603854.991434016,164820774.43998656,1043003720.7891682,1063739741.8137753,1.0391428125513156,1.0598020746221448
base__memory_um__f2__h8__ridge__s0__bottom_up__nn0,base__memory_um__f2__h8__ridge__s0,2,8,ridge,0,bottom_up,False,1105377507.1309767,3301035381.1891956,0.4287648368571316,1.0474378015242733,True,,428265056.35127103,0.0,True,224244437.99396488,189089443.13660216,624820134.8466765,4603854.991434016,0,0,53533132.04390888,1063739741.8137753,0.0777400820006732,264179578.46971598,88865772.20556794,624820134.8466765,367240942.7086412,55180008.295732036,4603854.991434016,164820774.43998656,1043003720.7891682,1063739741.8137753,1.0391428125513156,1.0598020746221448
base__memory_um__f2__h8__ridge__s0__bottom_up__nn1,base__memory_um__f2__h8__ridge__s0,2,8,ridge,0,bottom_up,True,1105377507.1309767,3301035381.1891956,0.4287648368571316,1.0474378015242733,True,,428265056.35127103,0.0,True,224244437.99396488,189089443.13660216,624820134.8466765,4603854.991434016,0,0,53533132.04390888,1063739741.8137753,0.0777400820006732,264179578.46971598,88865772.20556794,624820134.8466765,367240942.7086412,55180008.295732036,4603854.991434016,164820774.43998656,1043003720.7891682,1063739741.8137753,1.0391428125513156,1.0598020746221448
base__memory_um__f2__h8__ridge__s0__wls__nn0,base__memory_um__f2__h8__ridge__s0,2,8,ridge,0,wls,False,1064527863.0082309,3268282238.4009733,0.4400442839975991,1.0087293411503753,True,,428265056.35127103,0.0,True,223031947.13097054,188316784.94409546,598099219.7586842,4603888.560105044,3,4,53533132.043908834,1063739741.8137753,0.0777400820006732,282765392.7349822,88859983.39735241,598099219.7586842,366848192.76092005,55182707.03666535,4603888.560105044,164864245.66808444,1043003720.7891682,1063739741.8137753,1.0007408966342761,1.0206366878564699
base__memory_um__f2__h8__ridge__s0__wls__nn1,base__memory_um__f2__h8__ridge__s0,2,8,ridge,0,wls,True,1064527863.0082309,3268282238.4009733,0.4400442839975991,1.0087293411503753,True,,428265056.35127103,0.0,True,223031947.13097054,188316784.94409546,598099219.7586842,4603888.560105044,3,4,53533132.043908834,1063739741.8137753,0.0777400820006732,282765392.7349822,88859983.39735241,598099219.7586842,366848192.76092005,55182707.03666535,4603888.560105044,164864245.66808444,1043003720.7891682,1063739741.8137753,1.0007408966342761,1.0206366878564699
base__memory_um__f2__h8__ridge__s0__mint__nn0,base__memory_um__f2__h8__ridge__s0,2,8,ridge,0,mint,False,1063940225.901815,3267781324.8714094,0.4402159141562143,1.0081725057571567,True,,428265056.35127103,0.0,True,222174121.57506785,187439530.60053593,595128490.4955506,4603905.970234478,3,4,53533132.043908864,1063739741.8137753,0.0777400820006732,279567078.2489333,88860005.45998348,595128490.4955506,367017076.8895272,55186866.294739105,4603905.970234478,164855427.6665071,1043003720.7891682,1063739741.8137753,1.0001884709954503,1.0200732794095937
base__memory_um__f2__h8__ridge__s0__mint__nn1,base__memory_um__f2__h8__ridge__s0,2,8,ridge,0,mint,True,1063940225.901815,3267781324.8714094,0.4402159141562143,1.0081725057571567,True,,428265056.35127103,0.0,True,222174121.57506785,187439530.60053593,595128490.4955506,4603905.970234478,3,4,53533132.043908864,1063739741.8137753,0.0777400820006732,279567078.2489333,88860005.45998348,595128490.4955506,367017076.8895272,55186866.294739105,4603905.970234478,164855427.6665071,1043003720.7891682,1063739741.8137753,1.0001884709954503,1.0200732794095937
base__memory_um__f2__h8__ridge__s0__ols__nn0,base__memory_um__f2__h8__ridge__s0,2,8,ridge,0,ols,False,1056590027.3318185,3258369059.2872877,0.4434359879538866,1.0012075767792668,True,,428265056.35127103,0.0,True,240968884.0585515,211446594.23064503,599559537.1668673,53876578.3531514,1,6,53533132.043908864,1063739741.8137753,0.0777400820006732,284296820.4570338,113406214.52404511,599559537.1668673,369633276.42054814,85712455.8119728,53876578.3531514,180297305.67624196,1043003720.7891682,1063739741.8137753,0.9932786994779701,1.0130261343002405
base__memory_um__f2__h8__ridge__s0__ols__nn1,base__memory_um__f2__h8__ridge__s0,2,8,ridge,0,ols,True,1056590027.3318185,3258369059.2872877,0.4434359879538866,1.0012075767792668,True,,428265056.35127103,0.0,True,240968884.0585515,211446594.23064503,599559537.1668673,53876578.3531514,1,6,53533132.043908864,1063739741.8137753,0.0777400820006732,284296820.4570338,113406214.52404511,599559537.1668673,369633276.42054814,85712455.8119728,53876578.3531514,180297305.67624196,1043003720.7891682,1063739741.8137753,0.9932786994779701,1.0130261343002405
