hierarchy,model,horizon,fold,method,mean_mae,std_mae,cv,min_mae,max_mae,best_seed,worst_seed,identical_hashes,max_pred_abs_diff,stability_class,seed0_mae,seed1_mae,seed2_mae,prediction_hash_relation,direction_agreement
memory_um,dlinear,1,2,bottom_up,1088905492.263343,859545.7165624318,0.0007893666830312,1087821698.7668452,1089924119.544496,0,2,False,1346568806.071106,practically_seed_stable,1087821698.7668452,1088970658.4786875,1089924119.544496,distinct,all_agree
memory_um,dlinear,1,2,wls,1049211540.6557552,3478639.0385604706,0.0033154791991578,1045026092.8781724,1053543218.4334736,0,1,False,1346568806.071106,practically_seed_stable,1045026092.8781724,1053543218.4334736,1049065310.6556196,distinct,all_agree
memory_um,dlinear,1,2,mint,1048236151.52201,3573988.8746438,0.003409526440635,1044144042.2036036,1052851462.0479528,0,1,False,1346568806.071106,practically_seed_stable,1044144042.2036036,1052851462.0479528,1047712950.3144736,distinct,all_agree
memory_um,dlinear,8,0,independent,1440256608.9713829,113668509.81264745,0.078922401122553,1351523873.7521622,1600707736.3900597,0,2,False,13593379859.7937,seed_unstable,1351523873.7521622,1368538216.7719264,1600707736.3900597,distinct,mixed
memory_um,dlinear,8,0,bottom_up,1295398599.679519,60476162.45654476,0.0466853696395121,1250599025.5425315,1380891951.8403738,0,2,False,13593379859.7937,moderately_seed_sensitive,1250599025.5425315,1254704821.655651,1380891951.8403738,distinct,all_agree
memory_um,dlinear,8,0,wls,1329965265.603606,76670625.30495119,0.0576485922511323,1273168433.9610877,1438352225.063982,0,2,False,13593379859.7937,seed_unstable,1273168433.9610877,1278375137.7857482,1438352225.063982,distinct,mixed
memory_um,dlinear,8,0,mint,1317965984.9074943,69574361.48772983,0.0527891935637573,1266422328.8764336,1416321050.0157015,0,2,False,13593379859.7937,seed_unstable,1266422328.8764336,1271154575.830348,1416321050.0157015,distinct,mixed
memory_um,dlinear,8,1,independent,839998784.9352633,4587338.334296798,0.0054611249641871,836114125.5450646,846440845.2396958,0,1,False,1541363927.5253906,practically_seed_stable,836114125.5450646,846440845.2396958,837441384.0210297,distinct,all_agree
memory_um,dlinear,8,1,bottom_up,807565307.606984,6596394.252272846,0.0081682486730634,798545078.7047428,814135817.3139976,0,1,False,1541363927.5253906,practically_seed_stable,798545078.7047428,814135817.3139976,810015026.8022116,distinct,all_agree
memory_um,dlinear,8,1,wls,799355694.4824544,4412408.06707255,0.0055199557562786,794256307.6040021,805020064.0723344,0,1,False,1541363927.5253906,practically_seed_stable,794256307.6040021,805020064.0723344,798790711.7710268,distinct,all_agree
memory_um,dlinear,8,1,mint,799446842.7604613,4357719.817214671,0.0054509187905072,794415111.9192388,805044241.3326281,0,1,False,1541363927.5253906,practically_seed_stable,794415111.9192388,805044241.3326281,798881175.0295172,distinct,all_agree
memory_um,dlinear,8,2,independent,1051925777.7923504,9496249.77329778,0.0090274903170709,1043534124.4204464,1065201981.942904,1,2,False,3939546196.0010986,practically_seed_stable,1047041227.013701,1043534124.4204464,1065201981.942904,distinct,all_agree
memory_um,dlinear,8,2,bottom_up,1114281133.415251,20492616.42975149,0.0183908852220642,1096835386.279895,1143045349.8114996,1,2,False,3939546196.0010986,moderately_seed_sensitive,1102962664.1543586,1096835386.279895,1143045349.8114996,distinct,all_agree
memory_um,dlinear,8,2,wls,1064839017.786808,13823495.09703649,0.012981769888342,1052795742.0968314,1084196815.425309,1,2,False,3939546196.0010986,moderately_seed_sensitive,1057524495.8382838,1052795742.0968314,1084196815.425309,distinct,all_agree
memory_um,dlinear,8,2,mint,1062997436.14694,13541964.637712931,0.0127394142047968,1051138787.7667588,1081950068.4160104,1,2,False,3939546196.0010986,moderately_seed_sensitive,1055903452.2580508,1051138787.7667588,1081950068.4160104,distinct,all_agree
memory_um,dlinear,16,0,independent,1364963080.2694082,20186202.191216916,0.0147888265133388,1349931371.2096462,1393497020.5925777,0,2,False,6039691762.1362,moderately_seed_sensitive,1349931371.2096462,1351460849.0060005,1393497020.5925777,distinct,all_agree
memory_um,dlinear,16,0,bottom_up,1312414868.5205967,65011609.2612368,0.0495358676746175,1245082125.597914,1400298306.5383697,0,2,False,6039691762.1362,moderately_seed_sensitive,1245082125.597914,1291864173.4255064,1400298306.5383697,distinct,all_agree
memory_um,dlinear,16,0,wls,1310991947.4131658,41592089.58431154,0.0317256636597811,1268714690.5064025,1367547069.698006,0,2,False,6039691762.1362,moderately_seed_sensitive,1268714690.5064025,1296714082.035089,1367547069.698006,distinct,all_agree
memory_um,dlinear,16,0,mint,1309173875.6845214,45604036.21616874,0.0348342088573406,1262612695.810649,1371102034.437272,0,2,False,6039691762.1362,moderately_seed_sensitive,1262612695.810649,1293806896.8056438,1371102034.437272,distinct,all_agree
memory_um,dlinear,16,1,independent,851804491.2019132,6004223.1754403,0.0070488277972897,846438532.3283072,860186673.0334218,0,2,False,2213203526.412628,practically_seed_stable,846438532.3283072,848788268.2440104,860186673.0334218,distinct,all_agree
memory_um,dlinear,16,1,bottom_up,802171019.767599,5615560.821700253,0.0070004533738044,794251346.0221783,806641602.0151223,1,2,False,2213203526.412628,practically_seed_stable,805620111.2654964,794251346.0221783,806641602.0151223,distinct,all_agree
memory_um,dlinear,16,1,wls,798963362.6611646,5885607.969735309,0.0073665555203078,791043489.7628727,805140793.5784646,1,2,False,2213203526.412628,practically_seed_stable,800705804.6421564,791043489.7628727,805140793.5784646,distinct,all_agree
memory_um,dlinear,16,1,mint,799391401.1493593,6050857.901262117,0.0075693307340587,791327446.0788033,805903054.7677052,1,2,False,2213203526.412628,practically_seed_stable,800943702.60157,791327446.0788033,805903054.7677052,distinct,all_agree
memory_um,dlinear,16,2,independent,1058669145.658363,2323702.680992944,0.0021949281232219,1056253575.3982916,1061806479.0421292,0,1,False,1307317930.1575928,practically_seed_stable,1056253575.3982916,1061806479.0421292,1057947382.5346688,distinct,all_agree
memory_um,dlinear,16,2,bottom_up,1116094015.2413397,6166769.764007319,0.0055253138891474,1109621115.1633756,1124392060.6235838,1,2,False,1307317930.1575928,practically_seed_stable,1114268869.93706,1109621115.1633756,1124392060.6235838,distinct,all_agree
memory_um,dlinear,16,2,wls,1068585665.531474,3804829.7774924343,0.0035606221384226,1065327935.1031616,1073923370.0244174,0,2,False,1307317930.1575928,practically_seed_stable,1065327935.1031616,1066505691.4668428,1073923370.0244174,distinct,all_agree
memory_um,dlinear,16,2,mint,1067091910.3001198,3644539.62974793,0.0034153943016238,1063840218.9395489,1072180974.301692,0,2,False,1307317930.1575928,practically_seed_stable,1063840218.9395489,1065254537.6591184,1072180974.301692,distinct,all_agree
