run_id,experiment_stage,eligible_for_final_claims,evaluation_role,freeze_commit,freeze_tag,dataset_fingerprint,config_hash,pack_id,pack_hash,hierarchy,fold,horizon,context,base_model,seed,summing_matrix_hash,wall_train_sec_sum,top_mae_independent,reconciliation_method,nonnegative,coherence_error_before,coherence_error_after,is_coherent_after,top_mae,bottom_mae_mean,source_pack
base__cpu_core_weighted__f0__h1__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,0,1,32,dlinear,0,abe0cd1cb9555ccb,2.3119037929991464,310.3574455560124,mint,False,111.46417771966372,0.0,True,288.92093487197803,56.1447892643031,cpu_dlinear
base__cpu_core_weighted__f0__h8__dlinear__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,0,8,32,dlinear,0,abe0cd1cb9555ccb,1.2476997910007412,306.07803005117887,independent,False,96.52036216500537,96.52036216500537,False,306.07803005117887,55.172625905422706,cpu_dlinear
base__cpu_core_weighted__f0__h8__dlinear__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,0,8,32,dlinear,0,abe0cd1cb9555ccb,1.2476997910007412,306.07803005117887,bottom_up,False,96.52036216500537,0.0,True,284.17531671005,55.172625905422706,cpu_dlinear
base__cpu_core_weighted__f0__h8__dlinear__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,0,8,32,dlinear,0,abe0cd1cb9555ccb,1.2476997910007412,306.07803005117887,wls,False,96.52036216500537,0.0,True,288.29313295505364,56.07955320961572,cpu_dlinear
base__cpu_core_weighted__f0__h8__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,0,8,32,dlinear,0,abe0cd1cb9555ccb,1.2476997910007412,306.07803005117887,mint,False,96.52036216500537,0.0,True,285.44789096153676,55.43338834947529,cpu_dlinear
base__cpu_core_weighted__f0__h16__dlinear__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,0,16,32,dlinear,0,abe0cd1cb9555ccb,1.3045958739994603,309.2931656481148,independent,False,116.57592199027869,116.57592199027869,False,309.2931656481148,55.52731415288336,cpu_dlinear
base__cpu_core_weighted__f0__h16__dlinear__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,0,16,32,dlinear,0,abe0cd1cb9555ccb,1.3045958739994603,309.2931656481148,bottom_up,False,116.57592199027869,0.0,True,287.88412833857745,55.52731415288336,cpu_dlinear
base__cpu_core_weighted__f0__h16__dlinear__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,0,16,32,dlinear,0,abe0cd1cb9555ccb,1.3045958739994603,309.2931656481148,wls,False,116.57592199027869,0.0,True,290.5477187705508,56.445382518152655,cpu_dlinear
base__cpu_core_weighted__f0__h16__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,0,16,32,dlinear,0,abe0cd1cb9555ccb,1.3045958739994603,309.2931656481148,mint,False,116.57592199027869,0.0,True,288.4346731538449,55.82154287839304,cpu_dlinear
base__cpu_core_weighted__f1__h1__dlinear__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,1,32,dlinear,0,abe0cd1cb9555ccb,1.6935374159984349,244.81006573095843,independent,False,110.22891972876208,110.22891972876208,False,244.81006573095843,43.6484014118106,cpu_dlinear
base__cpu_core_weighted__f1__h1__dlinear__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,1,32,dlinear,0,abe0cd1cb9555ccb,1.6935374159984349,244.81006573095843,bottom_up,False,110.22891972876208,0.0,True,215.87112332157108,43.6484014118106,cpu_dlinear
base__cpu_core_weighted__f1__h1__dlinear__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,1,32,dlinear,0,abe0cd1cb9555ccb,1.6935374159984349,244.81006573095843,wls,False,110.22891972876208,0.0,True,220.8695678040258,44.85351793337134,cpu_dlinear
base__cpu_core_weighted__f1__h1__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,1,32,dlinear,0,abe0cd1cb9555ccb,1.6935374159984349,244.81006573095843,mint,False,110.22891972876208,0.0,True,220.4632193360684,44.76145599357661,cpu_dlinear
base__cpu_core_weighted__f1__h8__dlinear__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,8,32,dlinear,0,abe0cd1cb9555ccb,1.900466291000157,243.9535971298482,independent,False,97.31203887243764,97.31203887243764,False,243.9535971298482,44.04741271906414,cpu_dlinear
base__cpu_core_weighted__f1__h8__dlinear__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,8,32,dlinear,0,abe0cd1cb9555ccb,1.900466291000157,243.9535971298482,bottom_up,False,97.31203887243764,0.0,True,220.94272894643703,44.04741271906414,cpu_dlinear
base__cpu_core_weighted__f1__h8__dlinear__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,8,32,dlinear,0,abe0cd1cb9555ccb,1.900466291000157,243.9535971298482,wls,False,97.31203887243764,0.0,True,225.4138169443621,45.2778973843489,cpu_dlinear
base__cpu_core_weighted__f1__h8__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,8,32,dlinear,0,abe0cd1cb9555ccb,1.900466291000157,243.9535971298482,mint,False,97.31203887243764,0.0,True,225.07423767912587,45.233240557189994,cpu_dlinear
base__cpu_core_weighted__f1__h16__dlinear__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,16,32,dlinear,0,abe0cd1cb9555ccb,1.9572484179980163,244.70470965909868,independent,False,104.45388158119104,104.45388158119104,False,244.70470965909868,44.26654340396202,cpu_dlinear
base__cpu_core_weighted__f1__h16__dlinear__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,16,32,dlinear,0,abe0cd1cb9555ccb,1.9572484179980163,244.70470965909868,bottom_up,False,104.45388158119104,0.0,True,219.28582870155824,44.26654340396202,cpu_dlinear
base__cpu_core_weighted__f1__h16__dlinear__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,16,32,dlinear,0,abe0cd1cb9555ccb,1.9572484179980163,244.70470965909868,wls,False,104.45388158119104,0.0,True,223.47017320151863,45.28738586108748,cpu_dlinear
base__cpu_core_weighted__f1__h16__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,16,32,dlinear,0,abe0cd1cb9555ccb,1.9572484179980163,244.70470965909868,mint,False,104.45388158119104,0.0,True,222.91187586701875,45.13586691768218,cpu_dlinear
base__cpu_core_weighted__f2__h1__dlinear__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,1,32,dlinear,0,abe0cd1cb9555ccb,2.014879042000757,329.0184063337407,independent,False,124.6056828390192,124.6056828390192,False,329.0184063337407,63.22569521497911,cpu_dlinear
base__cpu_core_weighted__f2__h1__dlinear__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,1,32,dlinear,0,abe0cd1cb9555ccb,2.014879042000757,329.0184063337407,bottom_up,False,124.6056828390192,0.0,True,312.1534485082829,63.22569521497911,cpu_dlinear
base__cpu_core_weighted__f2__h1__dlinear__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,1,32,dlinear,0,abe0cd1cb9555ccb,2.014879042000757,329.0184063337407,wls,False,124.6056828390192,0.0,True,311.83111921336285,64.20429717889296,cpu_dlinear
base__cpu_core_weighted__f2__h1__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,1,32,dlinear,0,abe0cd1cb9555ccb,2.014879042000757,329.0184063337407,mint,False,124.6056828390192,0.0,True,311.1125036776254,63.84487173325194,cpu_dlinear
base__cpu_core_weighted__f2__h8__dlinear__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,8,32,dlinear,0,abe0cd1cb9555ccb,1.9835353749995193,327.23829376050975,independent,False,116.15117033739224,116.15117033739224,False,327.23829376050975,63.77222898025813,cpu_dlinear
base__cpu_core_weighted__f2__h8__dlinear__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,8,32,dlinear,0,abe0cd1cb9555ccb,1.9835353749995193,327.23829376050975,bottom_up,False,116.15117033739224,0.0,True,315.15683504459827,63.77222898025813,cpu_dlinear
base__cpu_core_weighted__f2__h8__dlinear__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,8,32,dlinear,0,abe0cd1cb9555ccb,1.9835353749995193,327.23829376050975,wls,False,116.15117033739224,0.0,True,313.78038668989336,64.28056045954611,cpu_dlinear
base__cpu_core_weighted__f2__h8__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,8,32,dlinear,0,abe0cd1cb9555ccb,1.9835353749995193,327.23829376050975,mint,False,116.15117033739224,0.0,True,313.4448853759923,64.04506340227724,cpu_dlinear
base__cpu_core_weighted__f2__h16__dlinear__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,16,32,dlinear,0,abe0cd1cb9555ccb,2.1258680429991728,327.1450308233799,independent,False,122.93967073314612,122.93967073314612,False,327.1450308233799,63.51815127561507,cpu_dlinear
base__cpu_core_weighted__f2__h16__dlinear__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,16,32,dlinear,0,abe0cd1cb9555ccb,2.1258680429991728,327.1450308233799,bottom_up,False,122.93967073314612,0.0,True,312.83146389818035,63.51815127561507,cpu_dlinear
base__cpu_core_weighted__f2__h16__dlinear__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,16,32,dlinear,0,abe0cd1cb9555ccb,2.1258680429991728,327.1450308233799,wls,False,122.93967073314612,0.0,True,311.56775590908217,64.3336359357783,cpu_dlinear
base__cpu_core_weighted__f2__h16__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,16,32,dlinear,0,abe0cd1cb9555ccb,2.1258680429991728,327.1450308233799,mint,False,122.93967073314612,0.0,True,311.154764454079,64.04428454893124,cpu_dlinear
base__disk_ud__f0__h1__persistence__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,persistence,0,abe0cd1cb9555ccb,0.0001539570021122,1848015504.270662,independent,False,0.0,0.0,True,1848015504.270662,292520190.6743079,disk_boundary
base__disk_ud__f0__h1__persistence__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,persistence,0,abe0cd1cb9555ccb,0.0001539570021122,1848015504.270662,bottom_up,False,0.0,0.0,True,1848015504.270662,292520190.6743079,disk_boundary
base__disk_ud__f0__h1__persistence__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,persistence,0,abe0cd1cb9555ccb,0.0001539570021122,1848015504.270662,top_down,False,0.0,7.374958464233929e-08,True,1848015504.270662,292520190.6743079,disk_boundary
base__disk_ud__f0__h1__persistence__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,persistence,0,abe0cd1cb9555ccb,0.0001539570021122,1848015504.270662,wls,False,0.0,0.0,True,1848015504.311834,292520190.68667394,disk_boundary
base__disk_ud__f0__h1__persistence__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,persistence,0,abe0cd1cb9555ccb,0.0001539570021122,1848015504.270662,mint,False,0.0,0.0,True,1848015504.3405612,292520190.69074094,disk_boundary
base__disk_ud__f0__h1__ridge__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,ridge,0,abe0cd1cb9555ccb,0.0080393750022267,2194093318.965312,independent,False,1371630337.5730522,1371630337.5730522,False,2194093318.965312,481012423.7164384,disk_boundary
base__disk_ud__f0__h1__ridge__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,ridge,0,abe0cd1cb9555ccb,0.0080393750022267,2194093318.965312,bottom_up,False,1371630337.5730522,0.0,True,2567684784.788605,481012423.7164384,disk_boundary
base__disk_ud__f0__h1__ridge__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,ridge,0,abe0cd1cb9555ccb,0.0080393750022267,2194093318.965312,top_down,False,1371630337.5730522,7.824830930552199e-05,True,2194093318.965312,584216966.6416036,disk_boundary
base__disk_ud__f0__h1__ridge__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,ridge,0,abe0cd1cb9555ccb,0.0080393750022267,2194093318.965312,wls,False,1371630337.5730522,0.0,True,2281490512.4404535,502534564.2837947,disk_boundary
base__disk_ud__f0__h1__ridge__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,ridge,0,abe0cd1cb9555ccb,0.0080393750022267,2194093318.965312,mint,False,1371630337.5730522,0.0,True,2244289937.2821035,527527929.0614483,disk_boundary
base__disk_ud__f0__h1__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,lightgbm,0,abe0cd1cb9555ccb,1.377621291999276,4734846231.63901,independent,False,41640542302.28822,41640542302.28822,False,4734846231.63901,14792371972.801058,disk_boundary
base__disk_ud__f0__h1__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,lightgbm,0,abe0cd1cb9555ccb,1.377621291999276,4734846231.63901,bottom_up,False,41640542302.28822,0.0,True,42905278509.414154,14792371972.801058,disk_boundary
base__disk_ud__f0__h1__lightgbm__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,lightgbm,0,abe0cd1cb9555ccb,1.377621291999276,4734846231.63901,top_down,False,41640542302.28822,8.084429468493234e-05,True,4734846231.63901,15066209408.657774,disk_boundary
base__disk_ud__f0__h1__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,lightgbm,0,abe0cd1cb9555ccb,1.377621291999276,4734846231.63901,wls,False,41640542302.28822,0.0,True,24401942840.471176,15192222944.977703,disk_boundary
base__disk_ud__f0__h1__lightgbm__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,lightgbm,0,abe0cd1cb9555ccb,1.377621291999276,4734846231.63901,mint,False,41640542302.28822,0.0,True,28262302684.734676,15071292325.218012,disk_boundary
base__disk_ud__f0__h8__persistence__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002250829993499,1849506840.3956947,independent,False,0.0,0.0,True,1849506840.3956947,292749791.3515194,disk_boundary
base__disk_ud__f0__h8__persistence__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002250829993499,1849506840.3956947,bottom_up,False,0.0,0.0,True,1849506840.3956947,292749791.3515194,disk_boundary
base__disk_ud__f0__h8__persistence__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002250829993499,1849506840.3956947,top_down,False,0.0,7.38120162655702e-08,True,1849506840.3956947,292749791.3515194,disk_boundary
base__disk_ud__f0__h8__persistence__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002250829993499,1849506840.3956947,wls,False,0.0,0.0,True,1849506840.3727536,292749791.3498929,disk_boundary
base__disk_ud__f0__h8__persistence__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002250829993499,1849506840.3956947,mint,False,0.0,0.0,True,1849506840.4040945,292749791.35340333,disk_boundary
base__disk_ud__f0__h8__ridge__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0366531250019761,2193351964.750705,independent,False,1370320529.2032237,1370320529.2032237,False,2193351964.750705,480831209.0941328,disk_boundary
base__disk_ud__f0__h8__ridge__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0366531250019761,2193351964.750705,bottom_up,False,1370320529.2032237,0.0,True,2567950543.7629538,480831209.0941328,disk_boundary
base__disk_ud__f0__h8__ridge__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0366531250019761,2193351964.750705,top_down,False,1370320529.2032237,7.601161435028419e-05,True,2193351964.750705,583865648.2243965,disk_boundary
base__disk_ud__f0__h8__ridge__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0366531250019761,2193351964.750705,wls,False,1370320529.2032237,0.0,True,2290258401.122334,494037268.8487047,disk_boundary
base__disk_ud__f0__h8__ridge__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0366531250019761,2193351964.750705,mint,False,1370320529.2032237,0.0,True,2262442828.4406447,519504954.01355255,disk_boundary
base__disk_ud__f0__h8__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,lightgbm,0,abe0cd1cb9555ccb,10.734731417999685,4449179814.664111,independent,False,42188268954.98278,42188268954.98278,False,4449179814.664111,14650815263.099407,disk_boundary
base__disk_ud__f0__h8__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,lightgbm,0,abe0cd1cb9555ccb,10.734731417999685,4449179814.664111,bottom_up,False,42188268954.98278,0.0,True,43004622472.60053,14650815263.099407,disk_boundary
