hierarchy,seed,fold,horizon,reconciliation_method,top_mae_report,pct_vs_independent,coherence_error_before,coherence_error_after,bottom_mae_mean_native,worst_machine_mae_native
memory_um,0,2,1,wls,1167809504.6159296,-7.563821467995046,763501987.9491076,0.0,240270211.25762352,557938720.5242872
memory_um,0,2,1,mint,1166472261.9314036,-7.669668871222091,763501987.9491076,0.0,234949607.09311682,549081040.4288753
memory_um,1,2,1,bottom_up,1173657905.0886176,-7.10090025688721,763501987.9491076,0.0,232768082.75907645,543885368.384455
memory_um,1,2,1,wls,1167809504.6159296,-7.563821467995046,763501987.9491076,0.0,240270211.25762352,557938720.5242872
memory_um,1,2,1,mint,1166472261.9314036,-7.669668871222091,763501987.9491076,0.0,234949607.09311682,549081040.4288753
memory_um,2,2,1,bottom_up,1173657905.0886176,-7.10090025688721,763501987.9491076,0.0,232768082.75907645,543885368.384455
memory_um,2,2,1,wls,1167809504.6159296,-7.563821467995046,763501987.9491076,0.0,240270211.25762352,557938720.5242872
memory_um,2,2,1,mint,1166472261.9314036,-7.669668871222091,763501987.9491076,0.0,234949607.09311682,549081040.4288753
memory_um,0,2,8,bottom_up,1167561614.072031,-7.504818149230297,767941323.936843,0.0,232323552.07860938,551178955.4349654
memory_um,0,2,8,wls,1162557010.7609544,-7.901286898947546,767941323.936843,0.0,240670947.22559813,567682546.3159047
memory_um,0,2,8,mint,1160263172.3851845,-8.083006643024381,767941323.936843,0.0,235799166.0215833,559273749.4987204
memory_um,1,2,8,bottom_up,1167561614.072031,-7.504818149230297,767941323.936843,0.0,232323552.07860938,551178955.4349654
memory_um,1,2,8,wls,1162557010.7609544,-7.901286898947546,767941323.936843,0.0,240670947.22559813,567682546.3159047
memory_um,1,2,8,mint,1160263172.3851845,-8.083006643024381,767941323.936843,0.0,235799166.0215833,559273749.4987204
memory_um,2,2,8,bottom_up,1167561614.072031,-7.504818149230297,767941323.936843,0.0,232323552.07860938,551178955.4349654
memory_um,2,2,8,wls,1162557010.7609544,-7.901286898947546,767941323.936843,0.0,240670947.22559813,567682546.3159047
memory_um,2,2,8,mint,1160263172.3851845,-8.083006643024381,767941323.936843,0.0,235799166.0215833,559273749.4987204
memory_um,0,2,16,bottom_up,1130609376.3134103,-10.718321583055179,780548531.5914713,0.0,228151917.36735824,550804983.1242969
memory_um,0,2,16,wls,1135057345.1545937,-10.367075492224032,780548531.5914713,0.0,237802041.6769665,570643348.9154766
memory_um,0,2,16,mint,1128115358.949221,-10.915268522414468,780548531.5914713,0.0,231715380.6134359,559339434.2160808
memory_um,1,2,16,bottom_up,1130609376.3134103,-10.718321583055179,780548531.5914713,0.0,228151917.36735824,550804983.1242969
memory_um,1,2,16,wls,1135057345.1545937,-10.367075492224032,780548531.5914713,0.0,237802041.6769665,570643348.9154766
memory_um,1,2,16,mint,1128115358.949221,-10.915268522414468,780548531.5914713,0.0,231715380.6134359,559339434.2160808
memory_um,2,2,16,bottom_up,1130609376.3134103,-10.718321583055179,780548531.5914713,0.0,228151917.36735824,550804983.1242969
memory_um,2,2,16,wls,1135057345.1545937,-10.367075492224032,780548531.5914713,0.0,237802041.6769665,570643348.9154766
memory_um,2,2,16,mint,1128115358.949221,-10.915268522414468,780548531.5914713,0.0,231715380.6134359,559339434.2160808
