hierarchy,horizon,fold,reconciliation_method,mean_mae_report,std_mae_report,cv,min_mae_report,max_mae_report,identical_prediction_hashes,n_unique_hashes,pairwise_max_abs_pred_diff,stability_class,seed0_mae,seed1_mae,seed2_mae
cpu_core_weighted,8,2,independent,1.132114434314775,0.0,0.0,1.132114434314775,1.132114434314775,True,1,0.0,seed_invariant,1.132114434314775,1.132114434314775,1.132114434314775
cpu_core_weighted,8,2,mint,1.0098630269075288,0.0,0.0,1.0098630269075288,1.0098630269075288,True,1,0.0,seed_invariant,1.0098630269075288,1.0098630269075288,1.0098630269075288
cpu_core_weighted,8,2,wls,1.0116825627701151,0.0,0.0,1.0116825627701151,1.0116825627701151,True,1,0.0,seed_invariant,1.0116825627701151,1.0116825627701151,1.0116825627701151
cpu_core_weighted,16,0,bottom_up,1.0307048936504906,0.0,0.0,1.0307048936504906,1.0307048936504906,True,1,0.0,seed_invariant,1.0307048936504906,1.0307048936504906,1.0307048936504906
cpu_core_weighted,16,0,independent,1.117143297745833,0.0,0.0,1.117143297745833,1.117143297745833,True,1,0.0,seed_invariant,1.117143297745833,1.117143297745833,1.117143297745833
cpu_core_weighted,16,0,mint,1.0129957773486316,0.0,0.0,1.0129957773486316,1.0129957773486316,True,1,0.0,seed_invariant,1.0129957773486316,1.0129957773486316,1.0129957773486316
cpu_core_weighted,16,0,wls,1.0180193510570834,0.0,0.0,1.0180193510570834,1.0180193510570834,True,1,0.0,seed_invariant,1.0180193510570834,1.0180193510570834,1.0180193510570834
cpu_core_weighted,16,1,bottom_up,0.7993938475030506,0.0,0.0,0.7993938475030506,0.7993938475030506,True,1,0.0,seed_invariant,0.7993938475030506,0.7993938475030506,0.7993938475030506
cpu_core_weighted,16,1,independent,0.8648501103571508,0.0,0.0,0.8648501103571508,0.8648501103571508,True,1,0.0,seed_invariant,0.8648501103571508,0.8648501103571508,0.8648501103571508
cpu_core_weighted,16,1,mint,0.7901883349375972,0.0,0.0,0.7901883349375972,0.7901883349375972,True,1,0.0,seed_invariant,0.7901883349375972,0.7901883349375972,0.7901883349375972
cpu_core_weighted,16,1,wls,0.7892731254510011,0.0,0.0,0.7892731254510011,0.7892731254510011,True,1,0.0,seed_invariant,0.7892731254510011,0.7892731254510011,0.7892731254510011
cpu_core_weighted,16,2,bottom_up,1.0266075964353594,0.0,0.0,1.0266075964353594,1.0266075964353594,True,1,0.0,seed_invariant,1.0266075964353594,1.0266075964353594,1.0266075964353594
cpu_core_weighted,16,2,independent,1.1549701444181844,0.0,0.0,1.1549701444181844,1.1549701444181844,True,1,0.0,seed_invariant,1.1549701444181844,1.1549701444181844,1.1549701444181844
cpu_core_weighted,16,2,mint,1.0172490640950174,0.0,0.0,1.0172490640950174,1.0172490640950174,True,1,0.0,seed_invariant,1.0172490640950174,1.0172490640950174,1.0172490640950174
cpu_core_weighted,16,2,wls,1.020968838113624,0.0,0.0,1.020968838113624,1.020968838113624,True,1,0.0,seed_invariant,1.020968838113624,1.020968838113624,1.020968838113624
memory_um,1,0,bottom_up,2075080793.3826783,2.384185791015625e-07,1.1489604639099673e-16,2075080793.3826785,2075080793.3826785,True,1,0.0,seed_invariant,2075080793.3826785,2075080793.3826785,2075080793.3826785
memory_um,1,0,independent,1848635679.4026902,0.0,0.0,1848635679.4026902,1848635679.4026902,True,1,0.0,seed_invariant,1848635679.4026902,1848635679.4026902,1848635679.4026902
memory_um,1,0,mint,1832887965.9285433,0.0,0.0,1832887965.9285433,1832887965.9285433,True,1,0.0,seed_invariant,1832887965.9285433,1832887965.9285433,1832887965.9285433
memory_um,1,0,wls,1868845404.0685003,0.0,0.0,1868845404.0685003,1868845404.0685003,True,1,0.0,seed_invariant,1868845404.0685003,1868845404.0685003,1868845404.0685003
memory_um,1,1,bottom_up,1196299637.4371316,0.0,0.0,1196299637.4371316,1196299637.4371316,True,1,0.0,seed_invariant,1196299637.4371316,1196299637.4371316,1196299637.4371316
